link;x;y;drtVehicles
1100784733#0;792472.975;5826109.5649999995;1
1098856587#0;799228.0700000001;5829356.9;1
-53542195;796647.87;5829778.255;1
-4686110;801127.14;5825796.735;5
4525750#2;794725.54;5823872.365;1
188386313#0;797703.85;5827611.145;1
327805906#2;791624.435;5826095.355;1
378949094;794617.265;5825765.135;1
-875619208;799075.76;5830976.355;2
1101180376#0;792836.57;5827007.515000001;2
-875619205;799064.65;5830719.72;3
-1102323803;791118.415;5826898.775;4
-1102323802;791521.73;5826642.295;1
-1102323801;791341.0449999999;5826932.970000001;5
-1096709563;799757.015;5829006.24;11
-28016312;798579.37;5828097.225;2
-1100718206;801217.065;5827561.54;2
-375958863;795198.62;5829312.21;2
-375958862;795343.9099999999;5829448.5600000005;2
-729397316;796508.335;5828626.12;2
-64781937;799045.52;5825286.0600000005;3
-4612753;799350.905;5825823.645;5
415280722;798962.29;5828149.115;1
-814265560;801797.905;5823062.26;1
-38279334#0;792874.6699999999;5828597.705;1
-4612431#1;799670.5149999999;5827129.055;1
-1116876562;796911.52;5825774.07;1
-48954018;802421.06;5827356.885;1
-1101062858#1;793571.25;5828714.62;2
-310773558;794853.29;5823583.49;1
-789027137#2;800795.85;5824414.465;2
-988870538;799705.8400000001;5826591.859999999;1
-4480560;791343.64;5825756.915;2
-165415464#2;797966.25;5828535.109999999;1
-179019725;798456.4450000001;5824553.595;1
-150512436#6;794270.595;5825623.505;1
-150512436#9;794149.645;5825692.6850000005;1
-25360639;799940.58;5826828.965;2
-23430154#2;802688.935;5826906.465;3
-139712152;799037.4299999999;5829806.01;9
-23430154#1;802733.555;5827048.33;1
-447083144;795533.8300000001;5825311.395;2
-1056608587;791507.75;5826046.43;1
11845184#1;797100.315;5826500.45;1
-182604673#2;793577.39;5828146.93;1
-4403571;794989.1000000001;5826624.34;3
-25219762#0;793087.4550000001;5828279.895;6
62276481;799565.785;5825617.79;3
-196850606#5;797830.895;5827010.779999999;2
-4619374;799351.23;5826300.375;1
-4887784;798375.73;5826054.7;3
-1115413698;801904.04;5826846.835000001;2
381816958#0;798865.52;5825093.9399999995;1
-1083617993;800182.865;5828803.029999999;1
593051116#0;796277.5349999999;5828981.8100000005;3
-25219762#3;793403.245;5828217.5;5
-1010060782;801248.85;5822634.125;2
-1091713473#0;802481.585;5828150.52;1
-764002315#0;802220.765;5823799.795;1
-8008608;798488.025;5827516.99;1
-1091804556;797648.825;5823778.529999999;3
-1091697620;801793.755;5828153.75;1
-114097468;800521.19;5824342.415;4
-26969521#2;792803.2849999999;5826396.91;4
1025851956;799342.33;5827989.925;1
-849528487#2;801194.35;5824839.744999999;2
-297465352#0;792331.255;5824196.165;1
-631144129;792567.915;5828763.515000001;1
-65040958#2;797718.2250000001;5826790.605;1
-297465352#2;792318.8300000001;5824508.745;4
-282760689#5;797422.495;5829240.17;2
-4413173#2;792327.99;5828184.88;1
-4894083;795799.6599999999;5826512.8100000005;2
-4413173#4;792335.8899999999;5828008.265000001;1
-4413173#3;792332.495;5828084.295;1
-1096319242;797594.865;5829102.734999999;2
-593476355#2;792643.37;5825123.035;1
-102544401#2;799199.875;5830360.125;1
-4615497#0;799882.385;5828368.234999999;1
-4615497#3;800130.7;5828262.925000001;1
-182689596;798860.4550000001;5830374.82;1
-4583375#1;794851.4299999999;5824512.135;1
368209183#0;792462.435;5824066.51;2
593851959#7;795393.835;5823711.01;4
259213623#0;793124.235;5826907.615;1
-740635748;802222.575;5823727.800000001;1
-24916008;793470.915;5828521.175;1
997788461#0;800073.63;5824688.96;1
-46096956#1;798427.94;5825844.015000001;2
142629258;793525.74;5826383.915;1
-11342758#4;797487.275;5824649.109999999;1
24326506#1;799181.2350000001;5829238.52;1
-206718346#0;798984.52;5826787.975;5
-4613286#0;798920.11;5828801.525;1
-206718346#3;799139.85;5826923.475;2
-4396016;794036.88;5826062.75;1
-751353892;799554.55;5825366.635;3
-64455507#2;792849.7250000001;5824024.42;4
671403223;794485.13;5828449.53;1
1105526112#0;799311.115;5828534.985;1
-844076875;797329.05;5828319.45;1
-1096319248;797572.04;5829026.32;1
1057190073#0;797199.62;5824802.029999999;1
342418612#0;801523.315;5828800.390000001;1
-1096319264;797670.4550000001;5829070.895;1
840977575#0;799640.66;5825134.615;2
-19064221;801728.1950000001;5825923.890000001;4
-4472003#1;792096.4199999999;5827222.13;2
431664602#0;795937.77;5829479.21;1
-11405744#0;795457.065;5825657.49;1
-4613299#0;799276.59;5828749.255;1
-4613299#1;799339.0149999999;5828784.5649999995;1
-84575572;798733.3500000001;5828817.404999999;1
4612961#0;799446.1799999999;5827567.404999999;2
-168942727;798818.95;5828364.38;1
-1116876533;796978.0;5825667.675;3
-38279334#1;792710.6599999999;5828652.005;3
53356541#0;797676.145;5824935.505;1
1101083664#2;793471.4650000001;5826081.545;1
-694745015;796361.36;5826625.6;1
1101061464#0;795423.115;5828223.16;2
-1092645062;801274.215;5828758.645;1
-1092645063;801236.9299999999;5828808.91;6
194962398#0;799637.5900000001;5827793.71;1
-1040630269;800377.945;5828628.745;3
-1040630268;800047.035;5828796.5649999995;1
-4611696#4;798448.52;5827498.155;1
-4611696#3;798392.835;5827472.905;2
-209264196#4;801116.19;5824049.695;2
-24889785;798700.69;5825213.609999999;2
-880121416;800571.125;5822994.675000001;1
-173210316#0;795097.79;5825291.095;1
-173210316#1;795156.325;5825326.875;3
-26185150;793013.9199999999;5824335.07;2
238682696;798443.0249999999;5828905.465;1
-1090603292;801428.38;5825649.57;3
-173210316#2;795300.37;5825415.25;3
1101180375;792727.1;5827051.45;1
1119424987;790701.4450000001;5826145.640000001;1
-136571494;798862.28;5827746.4399999995;5
-4495193#1;791575.59;5828005.455;1
-32975880#0;797549.105;5825082.265000001;5
-127538497#2;802591.405;5826712.105;1
182618037#2;801234.56;5829538.88;1
-172843719#0;795085.5700000001;5824466.545;2
-1113398428#3;801951.425;5828822.225;2
-1113398428#0;801896.1599999999;5828936.0649999995;1
-4495203#2;791794.48;5827256.975;1
-714067249#0;801175.665;5823075.71;2
893550999;802414.8049999999;5827715.475;2
-62240975#2;796426.835;5825517.095;1
865069694#1;802273.51;5823305.335;1
163197026#0;799925.8300000001;5830228.22;1
-8003894;799974.2849999999;5830520.16;1
-140149258;802152.615;5828223.825;1
-18908132;800609.5;5823460.77;1
-1083525648#0;801471.755;5828073.93;8
-1105894357#3;792464.2849999999;5824520.42;1
-1024040654;794192.22;5823623.215;2
-978191735;796808.97;5823980.8100000005;2
-978191734;796578.6950000001;5823968.015;2
-860667828;800200.53;5822509.475;10
461900067#0;800531.115;5827045.495;1
30253522#0;799413.075;5824539.23;6
-62240975#0;796174.96;5825558.16;1
-4539461#0;793788.0449999999;5823811.845000001;3
-1057183597#2;798562.795;5826490.82;3
314433169#1;795274.99;5826377.46;1
-593921230#2;797656.81;5830660.0;1
-419527312#0;801136.675;5827278.525;1
-4490163#2;792042.0549999999;5826244.67;6
-27717047#2;791761.99;5828602.615;1
-22773266;798451.065;5829442.075;4
-891977297;802611.6;5828247.505000001;2
-4446702;791674.665;5827733.09;1
-1057185107#2;798807.29;5826398.645;4
26474539#1;792375.07;5825119.605;1
823947561;792113.54;5826120.02;1
-53357058;800789.135;5826497.885;1
42884365#3;797869.82;5823883.715;1
490351845;793816.845;5825842.355;1
-53357056;800393.775;5826048.42;4
-53357055;800365.28;5826322.58;2
24243052#0;797532.34;5827889.145;2
-849540330;800683.38;5825160.53;1
-989737334;800420.73;5824961.8100000005;1
24243052#2;797647.48;5827907.699999999;1
24243052#1;797600.23;5827901.49;2
335479077#0;800652.715;5829888.265000001;1
-989737330;800303.365;5825000.785;3
25205072#0;794091.0800000001;5824086.695;2
-312176585;799374.945;5828078.7;5
-849565610;801374.765;5825110.26;2
-1102323792#0;791085.0;5827087.925;2
-4403876#1;791613.12;5828260.855;1
37696483#0;792060.1799999999;5825750.9399999995;1
62170955;802129.3500000001;5826120.8149999995;2
-30136504;794252.06;5829008.3149999995;5
816324752#0;800328.72;5824559.1850000005;1
-30136500;794260.0549999999;5828647.95;1
823947568;793380.5449999999;5826084.475;1
-593851926#3;801570.8200000001;5829394.86;2
-593851926#0;801499.01;5829490.140000001;3
-975295048;801210.0900000001;5825766.359999999;3
-1064521714;794229.83;5828754.34;1
-4686464#0;800386.69;5824754.050000001;1
110032714;797083.475;5826734.425;2
-4566442;799308.435;5827298.805;3
-513152007;798557.715;5829879.445;2
154041909;796951.845;5827407.92;2
-4615783#0;801669.065;5828344.9;3
68462528#3;798357.985;5824794.91;2
-65425836;799883.84;5825910.325;3
-37426244;791045.375;5827423.655;1
-1083523410#2;801435.01;5828691.095000001;1
4615058#0;800396.1699999999;5829213.915;1
-390614076#2;798811.0900000001;5829727.075;1
-28497527;796120.22;5823416.62;2
1108304587;796701.29;5827421.97;7
-994863624;793680.9299999999;5826195.505000001;5
-4377162#0;794834.7;5827788.02;1
-4377162#1;794710.085;5827795.245;3
156132845#0;796588.36;5826257.555;2
-36689634#2;798282.615;5829022.885;1
-531180926#4;795670.735;5824099.9399999995;1
68462528#8;798108.95;5824859.3149999995;2
151523084#4;794414.79;5825879.79;2
-305801706#1;796156.955;5828239.715;1
-305801706#0;796150.13;5828314.335;1
-4685718;802239.575;5828001.545;4
-4685719;802799.6299999999;5827985.93;2
-24455729;791760.22;5827814.63;2
-1105809986;796867.895;5829531.675000001;1
-410242419;800705.77;5822900.01;2
-9536456#1;794901.345;5826208.805;1
-9536456#0;794951.53;5826159.02;1
153698387#1;797095.6950000001;5828063.495;1
1017378709;800847.47;5822534.4;1
-713114410;794408.6499999999;5828361.18;2
4782586#0;801053.8300000001;5829674.265000001;1
-4773029;798191.875;5827480.32;1
-208089047#3;793449.935;5824256.965;4
-1101060885#1;795086.3;5828085.08;7
4705480#0;793534.54;5829160.615;1
-1081679472;795167.105;5827782.135;1
31621010#2;791688.045;5826585.9350000005;1
-4710462#1;797022.62;5823221.37;1
-35146269;793596.23;5827495.205;1
-1125019581;799908.715;5826744.67;1
-4710462#3;797046.3300000001;5823405.945;2
-195344063;800080.2749999999;5826039.9350000005;4
-979668824;798996.3300000001;5828364.885;1
-195344062;799830.235;5826124.765000001;1
175671149;795627.41;5826281.41;2
-11483007#2;797711.4550000001;5827751.0600000005;1
53356537#0;797403.0800000001;5824920.545;3
175671145;795837.03;5826250.395;1
-4490390#4;793291.895;5825534.525;5
-4613296;799089.595;5828927.029999999;1
-4570580;797247.605;5828125.795;3
-94133659#2;798915.265;5829918.52;6
-4613298;799136.04;5828699.24;1
1116986769;791447.7;5827433.640000001;1
-4475785#2;791938.505;5826451.36;1
-1125019570;800111.75;5826537.52;2
-11635731;795514.2450000001;5825402.9350000005;1
-24803495;799377.12;5826698.92;4
-1072662717;801927.515;5827096.775;1
-461905068;796294.075;5826777.475;6
-1083744840#2;802255.49;5827503.085;5
-4597351#0;796365.095;5826493.555;1
-43114621#2;798717.915;5830034.17;4
-43114621#1;798777.41;5829877.365;2
11405488#0;795449.9450000001;5825805.27;2
151571113#0;797248.815;5823136.0600000005;1
-1102937734;792345.6950000001;5826515.550000001;1
-4594026#3;791999.4299999999;5827433.77;3
-4531818#1;795091.315;5826018.93;1
-104652096#4;796114.4199999999;5825633.725;3
-4531818#0;795149.745;5826165.475;1
-490361981#2;796271.8400000001;5825981.279999999;1
-4592725;797182.625;5828323.965;5
-1092047884#0;797569.535;5822855.92;1
-1107180852#1;795163.47;5823957.74;2
-1092047884#1;797653.81;5822885.08;1
-4612756#1;799510.2;5826054.175;1
-4611785#2;798454.795;5826560.195;1
72157174#0;798956.98;5828133.555;6
-944009364#2;800859.995;5822778.465;3
-4437183#2;792199.435;5824481.895;5
-240200873;800882.83;5827141.96;1
-437684188;798226.745;5830969.5;1
-814842407#0;794171.685;5824449.305;1
690575145;797750.47;5824413.6;1
-28992603;798993.425;5830502.855;7
-147657138;799561.5800000001;5829728.1;1
379506035#1;797815.245;5825878.01;4
-4615028;800063.88;5829912.815;6
-110450334#2;796854.1399999999;5823983.195;1
-176213808#4;795760.6;5823868.85;4
-137720672#0;801825.905;5823112.42;1
-8008692;799459.985;5826309.005;2
-73153489#2;796287.885;5823197.71;1
-785350756;801609.5800000001;5823213.88;2
-785350758;801512.6699999999;5823185.525;1
-150514947#4;794953.245;5826060.73;1
-4616575#1;801388.855;5827523.205;1
-28214974;798311.355;5830926.71;1
-150512829;794699.95;5825925.87;2
383776476#1;802491.99;5825970.61;3
-4498149#2;791574.27;5828363.99;1
-4407114;793149.855;5823778.52;3
-53356539#2;797104.605;5824362.635;5
-53356539#4;797113.52;5824164.550000001;4
-4613300#1;799288.81;5828849.395;1
-4498149#0;791614.08;5828583.12;1
1116986776;791295.365;5827469.234999999;4
-26071043#1;792661.9450000001;5824832.675;2
-26071043#2;792776.24;5824804.365;1
-4500193#2;793997.23;5823384.3149999995;1
-38523780;792079.02;5828417.835;4
-150512735#0;794647.64;5825431.875;1
-26071043#0;792513.275;5824855.795;1
-4685799;802254.435;5826198.029999999;2
1097313358#0;797867.835;5830377.484999999;3
-28241306#2;793522.975;5827493.625;1
-42724851;794701.235;5829477.215;10
-4615005;799867.1599999999;5829400.775;4
-35578576#1;797822.5800000001;5827876.255;3
-4395599#2;796227.395;5828028.91;4
-150512735#1;794830.17;5825415.95;2
-35557161#1;798058.95;5827247.42;1
-35557161#2;798074.705;5827149.525;2
1103847179;794258.1950000001;5827859.515000001;2
-23017852#0;798241.385;5827215.085;1
-105802525#0;797976.54;5830334.6850000005;2
-209086884;801170.77;5829647.025;1
335393887#0;793955.615;5826177.975;1
-861068544;801367.9299999999;5822623.865;1
-6182767#2;796858.445;5829718.26;4
-861068543;801498.24;5823000.640000001;1
-861068542;801076.2849999999;5822714.375;2
-400740387#0;800112.55;5823360.18;3
-127538488;802872.8049999999;5826627.26;1
-687428747;794504.62;5825579.07;1
-25205078#4;794103.2;5823927.32;1
698150951;799467.515;5824524.869999999;4
-4615075;800326.5;5830170.0;3
-25205078#8;794368.69;5823921.295;2
-4581765#0;794915.47;5828925.895;2
-665241888;797738.185;5826945.26;1
68647306;798100.815;5827515.195;2
728299830;796430.765;5826594.635;1
-1097989450;792784.665;5828107.83;3
-645054947;801628.5;5823321.115;1
71282501#0;795753.29;5824071.645;1
-794782644;800601.81;5822896.165;4
-28281159;799342.075;5830197.38;2
-128636794;801915.725;5827912.109999999;1
-1101200769;791040.095;5827350.535;4
-153372178;795007.06;5826510.82;2
-36844646#2;792459.22;5828011.715;1
-36844646#1;792458.81;5828087.57;1
-36844646#0;792458.265;5828192.17;2
151571118#1;797629.54;5823488.71;1
-23899000;796490.13;5829923.73;2
32489388#0;800446.815;5822492.13;3
32489388#1;800448.115;5822486.935;1
177372522;799618.5549999999;5828713.62;1
-4686253;801752.835;5824710.12;1
-1082327521;802081.63;5826286.25;1
-4639037;797368.7849999999;5825028.425000001;1
-168935757#2;797615.3049999999;5827075.630000001;1
-168935757#3;797630.5;5826977.355;1
-927044480#2;799262.365;5826085.38;2
-1101405554#1;794715.11;5828650.46;5
24677767#0;795645.2;5828206.005;1
-111812579#4;794149.64;5825856.725;4
-4615030#1;800406.815;5829911.875;2
24214090#1;797258.81;5826319.195;5
527714921#0;796940.835;5827592.1;1
1015444370#0;795005.35;5823517.305;1
155605337;800242.1599999999;5823415.984999999;1
-4615030#0;800118.75;5830051.925000001;2
1101062263#0;793979.0449999999;5828472.470000001;2
155605339;800276.995;5823194.6899999995;1
-42852292;800446.6950000001;5823347.455;2
-975440489;802011.12;5825741.67;6
172425903#0;800025.965;5825734.335;2
-975440485;801868.4299999999;5825719.045;1
-60333317#0;797023.4199999999;5828271.105;2
-60333317#1;796967.47;5828253.44;1
-1040930907;799110.51;5827865.529999999;2
-1083729262;802615.365;5828119.18;1
-4606230#0;798840.9450000001;5829426.1;1
-28935244;801209.29;5828361.0649999995;5
188491275#0;795018.905;5825943.39;1
-881155244#1;802191.1;5823584.415;4
-365020880#0;801127.415;5822516.66;1
-4615068;800704.105;5829718.43;5
335487071#0;796712.355;5826101.785;1
-610848017;792749.26;5826901.595000001;1
-840875333#0;799784.6699999999;5824861.555;1
681299268;797490.565;5827251.385;1
60333313;799066.525;5827604.244999999;1
-4540284#0;793709.28;5828408.43;4
30720544;797629.43;5828258.205;1
-4540284#1;793694.965;5828246.95;1
562077314#0;799199.185;5825623.455;1
-1105631679#1;794337.935;5825046.49;1
458998067#0;801683.3;5828856.800000001;1
-1105631679#3;794564.88;5825044.234999999;1
-4790825#2;799167.13;5828292.3100000005;4
-1105631679#0;794249.0449999999;5825046.84;1
37499145#6;793256.5;5823968.385;2
-278014798#3;797642.16;5829229.665;1
-849599089#2;800600.45;5823178.84;1
37499145#4;793097.915;5824104.01;1
-316749677#2;802931.55;5826904.615;1
37774389#0;800564.45;5825791.779999999;1
-176043805;796941.96;5826587.725;1
4442082#0;793930.4650000001;5823381.645;1
-814842898#0;794389.79;5824391.875;1
823635957#0;800364.7;5830043.734999999;2
-417687019#3;795261.745;5828784.54;1
-814842898#1;794403.005;5824262.71;1
-277851613;800792.725;5827239.335;1
865069698;802244.3200000001;5823322.41;1
-4603721#5;791795.495;5827968.6850000005;2
832017302#0;793411.75;5826077.415;1
-52104495;796282.7949999999;5823057.27;1
4592285#1;794554.745;5829104.075;1
-46138135;798408.915;5829209.325;5
-1027369591#0;802247.135;5823489.675;1
-4686109#0;801289.095;5825725.4399999995;3
-4686109#1;801381.9099999999;5825913.98;2
-1108260165#2;801718.715;5828641.15;1
1057528473#0;797418.565;5826138.154999999;1
1108039821;800919.745;5828280.875;1
-4410412#0;792678.185;5828806.785;2
-4410412#1;792832.775;5828864.18;5
19183061#0;792044.605;5828228.495;1
-679018417#0;791177.065;5825124.404999999;1
150928418#0;792434.105;5825400.74;1
-4540297#1;793315.245;5828703.029999999;3
-975447074;801029.675;5826349.5;3
-4492011#2;793800.6599999999;5825174.4399999995;1
-856043392;800338.65;5825645.805;4
-22701544;799691.3999999999;5825377.765;1
-4540297#0;793297.88;5828951.96;4
-100832885#4;801438.04;5825515.365;2
-100832885#3;801300.395;5825577.805;2
-100832885#2;801187.645;5825629.18;1
940056668#3;799896.175;5829891.36;3
-100832885#1;801107.4750000001;5825665.655;3
940056668#0;799836.94;5829688.905;1
67523899#1;799609.535;5825020.21;1
-100832885#5;801596.3300000001;5825440.615;5
-100832885#0;800928.0549999999;5825753.695;3
166260138#0;796562.1950000001;5826934.5600000005;2
-4397269#0;795139.105;5828601.8100000005;2
-184941003#1;800483.635;5830208.6;1
116432821;797206.195;5823631.915;2
-4612871;799307.8200000001;5826887.885;1
-195439132#0;801444.08;5826670.205;1
-848132796;802096.675;5824249.285;3
-4612875;800038.235;5827089.785;6
860374114#0;793278.615;5826716.435;1
-1101200910#1;791728.28;5828238.15;1
-35557143#4;797840.705;5827362.895;1
-4611869#0;797013.78;5826413.665;1
-4611869#1;796944.8400000001;5826182.775;2
-1051639963;803201.1;5827528.3100000005;1
-1057635874#0;800869.275;5828061.85;1
490372447#0;794551.1799999999;5825815.915;1
-53257010;797525.83;5829138.195;2
-963165523;797456.365;5829514.93;3
-1124597627;795240.1499999999;5826203.27;1
-110450332;796007.855;5824756.075;4
-32531892#1;792263.765;5824326.325;1
-23752644#2;797593.3049999999;5824572.529999999;7
-4083461;794630.395;5828021.865;2
23852053;798416.85;5828313.58;5
-1106648813;795127.9099999999;5829387.75;2
-1035033626;798859.22;5825669.37;1
-1083532798#2;801675.925;5828222.625;1
-1076055688#1;799898.76;5827871.89;3
-1076055688#0;799943.755;5827976.55;1
173219934;794091.135;5826439.165;1
-1105574288;798247.8400000001;5826726.595;3
122006112;794547.635;5828262.734999999;1
-1105574289;798090.5149999999;5827051.265;1
-1101407426#1;795014.4750000001;5829027.05;2
-722137842;796155.505;5829884.135;12
-803210484;797827.0800000001;5829359.82;2
-10098785#5;793758.49;5824462.21;1
345817373;801241.13;5828658.505;2
-612732744;800281.735;5823498.12;2
-758683447#2;802885.4750000001;5827173.6850000005;1
13707384;795869.4450000001;5823862.42;2
-10098785#8;793908.3200000001;5824453.165;2
34832961;797082.81;5826739.59;1
335480512#0;800585.29;5829873.4399999995;1
-172425895#2;800103.62;5825694.8;1
-120948266;800026.065;5829222.66;1
-874528353#2;797659.6000000001;5827433.109999999;3
-15092892;794201.4199999999;5823443.395;6
-120948267;800334.81;5829781.1;4
-80715076#0;798285.21;5828801.5;1
-80715076#1;798253.46;5828878.54;1
-795574341;801327.8049999999;5822427.47;2
-156132842;796598.405;5826096.609999999;7
-4490375#6;791857.98;5826237.055;1
-1054376581;797976.01;5831012.38;1
-13637220;794993.99;5823674.395;1
4618781#0;796113.27;5825568.41;1
-851552629;798944.215;5824803.0649999995;6
-32879634#2;794484.1950000001;5823917.095000001;2
-373389574#1;799469.75;5829093.984999999;7
-106368290;792940.27;5823461.895;3
-4083446;800012.275;5827814.18;1
-1113678933#0;803009.9850000001;5827028.550000001;1
-367277636#1;796193.925;5825445.255;1
4424794#0;794406.115;5828448.33;1
-1082080800#1;792845.42;5828286.109999999;2
455958129;798999.675;5826585.115;1
335462896;794078.975;5826972.824999999;1
-268561900;802481.9550000001;5826419.609999999;3
-19064220#4;801417.08;5825797.205;1
-421494932;798793.23;5830980.365;1
-19064220#3;801311.54;5825862.619999999;1
-849565607;801534.485;5825249.33;2
461526150;796377.5549999999;5828578.43;1
-1119479734;801725.7949999999;5827038.595000001;1
-9188880#1;801488.42;5824413.27;2
-126815807;793136.5449999999;5825677.515000001;1
9475950;794646.875;5823699.41;2
-4686299;799789.53;5825664.76;1
-881927662#0;802729.315;5827890.65;2
-43156537;798748.915;5827208.295;1
-1101403588#1;801807.55;5829078.0600000005;4
-1056610313;791570.9650000001;5825931.78;1
-335462874#2;797351.7;5827380.21;2
312654701#1;798917.54;5829020.39;1
-593476356#2;792667.23;5825060.345;1
4685881;802802.38;5827030.4;1
-13232333;801346.1599999999;5825333.8149999995;2
-4588079#0;798394.47;5824233.505;3
-4588079#1;798627.3;5824234.54;8
-196961376#7;793483.71;5825013.555;1
-1046077064#2;797080.49;5825921.45;1
37995742#0;796293.04;5828787.695;3
360541595#0;801776.87;5826785.5600000005;2
-4492445;793850.005;5824231.275;3
-720197826;796383.075;5826732.52;1
-80366517#2;796186.59;5825795.625;5
546299610;801721.29;5822949.58;4
-239874165#4;800197.73;5822795.425000001;1
-239874165#2;800344.5;5822831.609999999;1
-239874165#1;800416.355;5822849.295;1
152264786#0;795940.0149999999;5823112.035;4
-25388818#2;796761.73;5830226.404999999;3
-54781811;798397.6499999999;5827565.82;3
-159081777#0;796893.95;5826854.8100000005;1
-23735660;796513.6599999999;5829230.744999999;8
310145077;801006.96;5828200.23;1
345816100;801439.725;5828765.550000001;1
-168940071#0;797835.47;5828332.34;1
-168940071#1;797689.625;5828314.755;4
-240959630;796447.48;5823479.925;6
893550405;801138.72;5829419.21;2
893550403;801117.62;5829566.12;1
893550407;801235.11;5829445.26;2
865069705#0;801684.02;5823721.48;1
-1053026513;798497.52;5826860.155;3
-7913573;799148.27;5826725.880000001;4
-1089751335#0;797266.98;5824941.23;4
-1089751335#1;797265.2849999999;5825055.390000001;1
893550401;801265.3;5829569.05;3
28658326#0;792045.28;5825868.38;1
-1088804295;802213.0449999999;5826873.625;3
-34487458#2;794332.105;5828993.155;2
-34487458#1;794343.725;5828743.94;1
-4383266;796692.905;5829079.64;1
981051249;800079.0800000001;5825228.175000001;1
-1081624466;802147.96;5826493.59;4
445075259;801261.145;5827913.145;1
-4710470#0;797047.365;5823300.385;1
-142161213;795676.395;5823603.42;3
-901165861;794629.405;5827575.425000001;6
-142161214;796276.7849999999;5823141.54;2
-1024040656#2;794162.285;5824016.055;1
-150513169;794811.92;5826111.05;2
-155071540;796999.85;5824137.275;4
4442101;793993.79;5824197.535;1
-4613306;799613.575;5828517.115;1
-4611901#4;798032.52;5824766.88;1
-4685872;802411.0800000001;5826919.4;1
1061707868#0;798765.58;5825112.285;2
-4611901#0;798016.365;5824625.984999999;1
1100790852#0;798883.86;5824659.550000001;3
-1101061556#1;795498.64;5828020.725;5
607803347#0;792129.91;5825717.52;1
-1081624462;801931.69;5826486.03;1
-195337819;800332.085;5825943.775;1
-1083507345;802001.19;5828002.555;1
-1108161978;793808.815;5827707.275;2
-4685868;802799.345;5827253.535;1
-4685869;802931.36;5827172.015000001;1
-32977012;799898.0249999999;5826107.87;3
-32977014;800197.315;5825950.154999999;1
-152343393#1;795394.9299999999;5824905.635;2
-152343393#0;795370.59;5824748.865;1
104590139#0;797203.1399999999;5829057.32;2
-25179835#4;791808.5549999999;5825397.15;1
140336721#0;794882.355;5828462.09;4
-1105894358#5;792257.24;5824607.675;1
-168978745;801786.0800000001;5823770.49;1
-69992975#0;801474.385;5824709.645;1
-1092194681;792844.4299999999;5825635.835;1
-478649995#2;797074.64;5824478.195;1
-1105894358#2;792164.8999999999;5824650.225;1
1102369967#1;799026.26;5827076.755;5
-1067296925;797816.915;5829573.125;4
823635961#0;800942.6100000001;5829693.045;1
-142571958#0;792727.56;5824771.68;1
-182668537;791145.54;5826737.76;1
157658305;793949.155;5826357.18;3
-520485515;795393.79;5826041.785;2
-4396528;797360.8999999999;5826485.76;9
-1009125109;802008.36;5823373.395;1
335543103;798256.5800000001;5823960.87;1
4410417#0;792092.66;5827842.795;4
-188240629#1;796774.355;5828036.904999999;3
-1101063584#1;793569.0449999999;5829127.574999999;2
4401920#0;797746.9550000001;5825539.859999999;1
-1095165529#0;798359.24;5829700.715;1
-25376552#2;802176.235;5827134.52;2
-1095165529#1;798407.33;5829776.49;1
-237716438#1;796006.665;5829463.8149999995;5
169753568#0;797231.725;5823352.425;2
-1054785298#4;800245.25;5829619.640000001;4
-60825556;799612.22;5823740.11;75
-60825557;796407.56;5824786.75;2
-569997526;794871.0800000001;5826684.465;5
102773668#0;802020.385;5827090.945;1
84793979;792502.615;5824746.71;1
-1054783030;801258.65;5827181.484999999;2
-4763450#2;792321.8049999999;5828336.555;4
1079495669;798002.395;5827637.27;1
-34487458#0;794353.0449999999;5828543.890000001;1
-4600068;795201.815;5825043.62;1
-169459736#2;796880.44;5830262.885;1
764024738#0;797778.2;5823736.0649999995;2
-19002363#1;799014.735;5828497.96;1
-4437136#0;793436.3500000001;5825206.58;2
-1112137515;793301.72;5825876.065;3
4720648;794507.9299999999;5827906.6850000005;1
-65040946;797935.7749999999;5826776.355;1
163385719;794077.7649999999;5826379.8149999995;5
42103021;797610.33;5828389.665;1
1123184403;798234.885;5826948.775;1
-1006839432#1;800610.785;5822304.0649999995;5
67713451;796628.94;5827955.165;1
-11103963;799057.01;5830175.635;4
8097774#0;793230.56;5824543.609999999;1
-962654822#1;798250.03;5824521.654999999;1
-975295127;801555.2250000001;5825584.785;4
-1101961737;798265.095;5827786.3149999995;7
-975295126;801654.495;5825774.109999999;2
-975295124;801835.49;5825585.085;2
459346122#6;791837.975;5826725.97;1
-42732333;797621.05;5830146.045;1
4740762#0;798007.74;5830129.465;1
-172274268#3;800606.115;5825424.295;2
-172274268#0;800406.66;5825506.045;5
-1095165510;798578.71;5829940.539999999;2
-1095165528;798371.51;5829922.095000001;2
-1101405291;798038.355;5829676.22;1
-1052756577;798998.105;5829464.529999999;1
-1082327495;802159.005;5826239.955;1
-11923627#2;801989.8300000001;5827380.59;2
-27607436;792456.085;5825504.2;3
4475632#4;791483.7949999999;5827006.265000001;2
-32977013#2;800101.875;5826159.2;4
-488951837;796260.71;5823536.135;1
4475632#3;791463.15;5827138.71;1
1081891178#0;791745.13;5827285.35;1
-1092645064#2;801303.855;5828717.635;1
-1095407474;799002.185;5828865.125;2
1081349077;802850.665;5826098.859999999;1
-4436877#4;793210.355;5825074.390000001;5
