link;x;y;drtVehicles
-155605331#2;800877.325;5824574.46;1
-169755107;797296.87;5823667.1;3
-156045570;802211.12;5831082.71;1
439032726#4;803191.6;5829594.3149999995;1
-961067081;792021.905;5816209.785;4
-161677837#16;785520.425;5837590.105;2
-4777279;797743.375;5835851.85;1
-35576532;786549.88;5833055.36;2
-161677837#14;785597.355;5837811.135;1
-20163728#0;809740.2;5834523.95;1
-16866582#3;789483.035;5840359.859999999;1
-20163728#1;809799.355;5834365.71;1
-4068117;786667.3;5816807.6;2
-16866582#0;789349.76;5840718.77;1
-16866582#1;789407.495;5840516.195;1
1036246982;800038.03;5837262.800000001;1
-20163728#2;809824.175;5834217.0;1
-44066616;799401.985;5836789.545;1
-148666655;792736.8400000001;5818237.83;1
-1105631677;793695.3600000001;5823894.885;1
-80883517;810912.78;5814266.105;1
339201250;798878.46;5827028.875;1
-133988495#2;791798.0449999999;5821242.925000001;1
-732746876#3;789732.905;5829744.55;1
-133988495#0;792139.5700000001;5820833.165;2
-133988495#1;791946.0;5821066.1899999995;2
-6060944;808616.4199999999;5833529.5;1
-10994544#1;803384.825;5839912.675;2
-4581851#5;789029.225;5829750.01;1
-4581851#0;788762.1499999999;5830424.575;1
-293138568;792872.845;5836010.355;2
-24667965;782551.55;5826424.18;1
-23006207#3;784363.135;5833043.5600000005;2
-4543405#1;793292.26;5828341.58;1
-4675259;793889.48;5834447.07;1
-123943318#0;799361.155;5831945.78;2
-596622556#0;782109.4650000001;5829306.53;1
-92242870#2;810025.545;5830219.01;1
-92242870#1;809910.095;5830239.85;1
43336764#1;789625.86;5818183.68;2
-195418557;799943.89;5826693.93;1
-28985826#1;793183.7;5837684.21;1
-28985826#2;793057.8;5837616.300000001;1
-1093572875;806618.275;5832063.205;4
-146511461#0;809108.64;5818810.105;1
-151465239#5;812064.345;5827203.595;1
-146511461#2;809345.115;5818978.675000001;1
-4788378#0;805377.09;5833657.385;2
-4788378#1;805165.945;5833977.0600000005;4
-1052675176;799299.0449999999;5829074.21;1
-941874480#0;801877.94;5819895.77;1
-4638298;795705.205;5832727.135;1
-25571818;786722.065;5817167.2;1
-1101475632#1;804938.21;5826356.88;1
-4490378#1;791781.3;5826333.1899999995;2
-169755110;797115.1699999999;5822862.35;1
-281648782;792637.4099999999;5839411.6850000005;1
-123891747;802289.635;5831786.1;2
-16750370#1;794392.4850000001;5833217.015000001;1
137071155#0;791164.56;5824974.095;1
-36993378#2;798406.735;5834845.045;1
-763475708#1;785449.2949999999;5833863.58;1
-763475708#2;785548.645;5833864.5;1
-154381211;805082.1799999999;5827486.395;1
-148666647;792856.425;5819039.435;1
-1101189578;791331.6799999999;5825865.550000001;1
-4788498#2;805022.645;5834655.15;1
-4802769;793842.8899999999;5836971.525;3
-4615745#1;801486.64;5828589.68;2
-116793954#3;796711.985;5828931.765;1
-48923304#0;806781.835;5817727.619999999;1
-18928591#0;796824.0449999999;5840266.385;1
-68455990;801383.9450000001;5824358.640000001;1
-9562537#1;790194.735;5833146.965;5
24961352;792504.26;5822019.875;1
-26244012#1;790746.7949999999;5840572.050000001;2
-53835746;786915.5349999999;5838540.425;1
4571515#0;796131.9299999999;5831441.505;1
-11008433#0;803981.8999999999;5839585.63;1
-18928591#1;796921.3200000001;5840178.640000001;2
-11008433#2;804181.97;5839469.199999999;1
-729961128;800229.685;5818893.96;1
-26361695#1;785247.86;5833757.945;1
-155629791#0;812218.0800000001;5829714.655;1
-4792161#0;796502.2849999999;5817163.9;1
-25569516;793711.675;5816581.82;1
-175894681;780625.38;5820317.965;1
28819507#0;787713.905;5817475.29;2
-4824901#1;809074.52;5825978.265;2
-4684837#0;800282.2150000001;5832679.335;5
166482116#0;784529.1699999999;5815887.385;8
-22910107#3;800564.19;5816098.42;3
-587849768#1;817623.9550000001;5816600.42;1
-24030535#1;794285.6599999999;5819174.5649999995;1
-4675214;793628.605;5833462.495;3
-466318949;801748.49;5824607.79;1
-23785317;802155.875;5830646.42;3
-1050734394;806712.645;5824108.205;1
-175894678;780744.975;5820380.255;2
-1115713073;811415.615;5819560.3149999995;1
-4480580#1;791328.1599999999;5825662.995;1
-1117581546#0;787040.15;5825646.005;1
4413383;791416.0249999999;5830581.4;1
-238119551;800293.015;5824120.51;4
-22650453#0;812480.54;5824284.265000001;1
-755551646#0;798824.52;5827427.6850000005;1
-22650453#3;812796.3200000001;5824245.58;1
-26807992#0;799206.145;5817019.145;4
-346234392#2;797634.9450000001;5824738.85;1
473757829;813987.53;5827116.29;1
473757825;813870.11;5827131.140000001;1
-149611534;809111.135;5819358.215;1
-23389632;788201.0;5830500.145;1
-945954405;800176.24;5823280.615;1
-153959890#3;802058.2849999999;5817376.475;1
-153959890#4;801994.23;5817396.95;1
-1095395142#0;796000.155;5833920.105;1
-4898662#3;779789.9199999999;5821178.525;2
-4898662#4;779766.985;5820977.119999999;2
-4597029;797120.0700000001;5830079.789999999;1
-4370500;791677.16;5825302.18;2
-4805052#0;792811.1499999999;5839306.515000001;1
-4068142;802924.885;5827357.1;1
-5047016#0;786606.355;5838014.08;2
-23389981#0;787380.955;5829766.345000001;1
-24841723#2;810920.075;5824655.545;1
-22777012;811075.89;5817751.3100000005;1
-4675239;792899.98;5833760.59;1
37142126#0;794653.28;5834248.375;1
68711085;796639.46;5827800.715;1
-180789857#1;807794.48;5819086.0649999995;1
-696726570;783559.465;5827596.025;1
-10742228#0;781274.11;5819383.785;1
-5047016#1;786837.8;5837959.585000001;1
-1098325557#1;811994.105;5825497.775;1
-25347400;812293.87;5828944.699999999;2
-367216344#2;805553.925;5830484.59;1
-1089784287;807126.45;5828293.995;2
-154687881#0;798624.695;5815776.48;2
-4792054#0;796612.4450000001;5817412.734999999;2
-226870068#1;791521.9299999999;5832830.455;2
-4792054#1;796444.775;5817290.925;1
-1108980224;807973.15;5825747.630000001;1
538587686;796223.62;5822765.555;1
-28227105;789491.0700000001;5830781.165;1
-1111973865#1;812639.405;5823637.859999999;1
-1101819487;799365.405;5825530.54;2
-51825055;792849.7949999999;5837592.535;1
-1002399795;801527.6950000001;5822544.665;1
-4645562#1;800839.01;5832621.175;1
-4645562#0;800599.185;5832428.109999999;1
-1089784275;807294.075;5828497.4350000005;1
-343846314;811339.1950000001;5828848.57;1
20821976#0;797081.12;5839035.300000001;1
-24339998#5;784376.21;5831659.6850000005;2
-1115710842#0;811640.53;5818608.74;2
-25414821#0;798398.635;5817385.16;1
32142152#0;804705.595;5823002.365;2
-965788133#3;792467.54;5837653.35;1
-4788556#1;804271.8400000001;5834016.220000001;3
-32458157;800420.405;5819822.140000001;3
-156597534#0;799536.425;5819846.14;2
4540186;806041.105;5821963.715;2
4556843#0;792576.395;5827430.715;1
-463257302#1;793890.46;5835397.425;1
-22768993;802891.7150000001;5824648.205;2
-1112573790#0;789607.09;5826004.025;1
-4802740;793451.415;5836721.119999999;1
-23895874;782032.735;5827971.055;1
-9897233#3;809390.22;5833840.785;2
-1095789869;806845.27;5833890.85;1
-4802742;793926.695;5836324.99;2
-4582200#5;792128.625;5822052.105;1
-152258314;821220.97;5819452.025;8
-4582200#3;791947.74;5822081.37;1
-22768994;802845.335;5824723.785;1
-4068176;786732.7150000001;5816652.305;1
-152258321;819679.095;5819447.220000001;2
-152258320;819601.3;5819129.2;5
-4724546#1;795418.825;5818324.845;2
-36987812;802961.625;5826140.25;1
-1083346207;801757.375;5827714.895;1
-153608623;800859.8049999999;5813663.435;1
-945451824;810681.06;5827614.92;1
-282475921;804158.935;5827672.74;1
-153608624;801090.76;5812888.43;2
-151237820#1;810357.56;5819623.75;2
-1047402492;806347.165;5825056.5600000005;2
-147432151#2;794893.2749999999;5832460.965;3
-31969137;797368.46;5825044.875;1
146757631#3;799171.45;5830147.745;1
-1113537194;804732.51;5827371.16;1
123832771;810416.7949999999;5826832.84;1
1117036275;803945.2949999999;5817895.84;1
-1113537198;804582.905;5827023.24;1
-152258299#1;819969.74;5819139.220000001;1
-5089136#1;794200.46;5832741.065;2
-5089136#0;794081.635;5832693.24;1
34059285;798178.2;5825454.595000001;1
-154381294;801243.025;5827142.91;1
-123102508;780334.79;5818552.4;2
-549424067#2;801265.27;5832404.305;1
-549424067#1;801410.515;5832522.225;1
-36738532;802038.5;5824680.385;1
-707653414;804146.22;5841200.5600000005;1
-24842207#1;806110.1599999999;5833458.79;1
-27527195;809001.3300000001;5825179.6;4
-718428124#0;786613.115;5818410.43;4
-151465274#1;812410.115;5827853.3;1
-4764800#1;796791.365;5835036.045;1
-25984422;788642.5700000001;5839586.484999999;1
-23815732;803267.605;5842511.625;2
-40343635#3;810945.7;5815904.465;3
-4694944#1;780225.58;5821709.875;1
-4804857#0;790813.7350000001;5839107.775;2
-148666651#1;792226.625;5819278.175;1
-4764800#0;796854.165;5834951.355;1
-1125530943;802594.76;5829278.68;1
-156346082#2;801595.1499999999;5817570.475;1
-97592189;805095.06;5816938.955;1
-268002745;797874.4;5828617.615;1
-31012749#2;812125.1599999999;5819941.300000001;1
-4610038#1;795520.88;5832249.515000001;1
-4610038#0;795570.78;5832089.175000001;1
-1109062305;815248.74;5821319.265000001;3
-30555638;791829.895;5824503.65;1
-16355206#10;790856.635;5836029.18;1
-1112064171#1;813167.69;5824745.71;1
-137884039#2;802368.41;5820036.62;1
-25798315;818681.585;5821637.17;7
4389195;792347.645;5823438.785;1
48638393#0;793974.085;5824582.395;1
-31099696#1;801356.0549999999;5835484.119999999;10
-23532560;811371.9;5818684.82;5
154483993#2;796213.675;5824920.785;1
153370345;794814.4750000001;5826248.98;3
-28216463;805874.61;5831102.445;1
-913645520;813307.735;5819082.755000001;23
-1110773554;798222.57;5829688.355;1
953725016#0;803522.51;5817778.05;1
-148328410;790817.635;5816781.885;2
-35214121;794046.95;5837554.65;1
-225886105#0;786236.685;5838613.605;1
-10776287;812862.5449999999;5831042.93;1
-966685275;801882.775;5829855.85;2
-150912438;785830.75;5818156.77;4
-98889107#1;798999.2150000001;5815418.46;1
-785006330;785554.76;5827284.09;12
1101202724#0;791226.46;5834078.17;1
-1110773561;797658.7;5829823.005000001;1
-148328409;790823.27;5816565.96;2
-1071291899#0;794639.965;5832331.995;2
-690519974;791343.995;5838054.109999999;1
-188866872;801220.54;5826220.115;1
-25115162#3;785283.7949999999;5825782.575;2
5364943#0;799815.1399999999;5820980.625;5
-25115162#2;785470.085;5826026.484999999;1
-62114953;795786.73;5824966.86;1
154261295;801120.19;5829391.779999999;1
-143308521#0;807417.4450000001;5818624.71;2
4765869#0;793100.5;5835639.145;2
-5045445;796302.535;5817169.07;1
-23044858#0;802473.625;5817808.605;2
-1112691741;788040.505;5827247.890000001;1
-4486677#1;791094.825;5822542.09;1
-1010468669#2;795711.5149999999;5830713.89;1
-4463464#3;787317.585;5818652.615;1
1089111316#1;805857.1699999999;5831371.9;1
-909383007;813198.385;5829118.0649999995;2
211574582;806247.2250000001;5826829.48;1
-4719082#0;797485.885;5815828.595;1
-138604573;805132.895;5825889.525;1
-1112211724#1;813814.39;5825731.63;1
-1033705328;803934.995;5839614.59;1
-534675664#0;799961.38;5837705.085;2
-10776194;813260.25;5830987.685;1
-28985887#1;793490.765;5837513.795;2
-32935932#2;812385.24;5820247.32;1
-4605295#5;794050.75;5831424.055;2
-4615603;800011.0;5827543.359999999;1
-534675664#2;799892.0;5837378.59;1
-155586402;806771.78;5817617.720000001;1
23554266#0;783060.31;5816239.12;4
-25415937#3;797172.7450000001;5817079.8;1
-4804532#2;791219.2150000001;5837489.16;1
991768278;802936.53;5825580.824999999;1
-103499527#1;791853.6799999999;5818583.965;1
-21759542;795327.44;5836876.975;1
-4804532#0;791147.84;5837858.654999999;1
23554266#3;783047.44;5817161.515;4
-4444426#0;791963.035;5824544.8;1
-25415937#6;797100.27;5816914.855;1
-4444426#1;791947.395;5824260.74;1
-562707499;798962.825;5827824.975;1
-61801060;819814.0449999999;5818778.68;1
-353948101;811011.94;5818397.960000001;1
-338316875#2;796428.555;5823960.074999999;1
-371924312;789590.085;5835630.005000001;1
-6926776#2;787906.94;5831888.145;15
-1105750143;797530.865;5832220.145;1
-909979177#0;793222.27;5824148.6;1
-25194206#3;815086.325;5821302.6;2
51939088#0;808822.185;5821605.7;3
-22491627;792010.315;5836100.01;1
51939088#4;809230.105;5821529.08;1
-14473883#1;790238.9299999999;5815817.91;1
-144525695;801541.11;5831999.619999999;1
-273941588#0;799713.33;5835586.26;2
-72852443;807334.075;5820219.99;1
-485197148;794026.6799999999;5835147.710000001;2
-36944882#0;794675.49;5829380.75;1
-36944882#1;794875.8;5829430.109999999;1
878366190;809716.155;5820984.625;2
341194705#0;790244.46;5820038.245;1
-81414489#3;804961.62;5816109.84;1
4686360#0;799284.435;5824986.26;2
-297060624#0;801426.59;5822815.779999999;1
4700657#0;791214.49;5820586.83;1
-435358715#2;808088.58;5832350.43;2
-34525820#0;782097.1799999999;5819655.18;12
456120271;800340.12;5839154.555;1
-22928724;810270.97;5817906.35;2
-416508757;809956.185;5833204.074999999;2
-237485187;795854.785;5820698.01;1
-141806020#0;802179.005;5834064.07;1
36954368#1;797151.99;5835848.92;1
-141806020#1;802340.365;5834130.52;1
-4684898#0;800757.865;5832493.484999999;1
-1074113699;799784.085;5837310.33;1
-1029410234#1;804051.9199999999;5830366.125;1
-152258376;819783.2050000001;5820080.795;2
-455757964;804256.5549999999;5832829.65;1
-13621313;793401.995;5818476.925;2
-31969210#1;803417.2;5824902.73;6
-127727045;789247.585;5830429.8100000005;1
-152258371;819897.4199999999;5819251.96;1
-61030853;799854.37;5818801.32;1
-4638300;795269.165;5832577.175;1
-1107692240;792590.185;5830516.6850000005;1
24912614#0;795126.84;5825921.0;1
-5037124#1;785176.965;5830561.51;3
146739793#5;799353.42;5830321.795;1
172248642#0;798969.22;5833343.57;1
-4543441#0;794745.585;5829873.05;1
-175152917#2;797080.925;5830445.48;1
-26575076#0;780213.27;5819398.0;1
4790801;799525.085;5828244.35;1
32035261#0;800008.79;5833260.234999999;1
-31345607#5;808159.155;5832508.07;1
-126833945;784915.095;5830967.045;1
-31345607#2;808415.2849999999;5833079.51;2
-5025935#5;781792.575;5831014.88;1
-152258365;819853.9550000001;5819659.92;1
-12307403;796422.765;5824069.9350000005;1
-281617570;792564.97;5836255.995;2
-1093907162#0;799722.0700000001;5831573.79;1
-22928744;809930.63;5818130.495;2
4413385#0;791320.83;5830443.6;1
-4594384#2;795094.3200000001;5819668.734999999;1
-33870322;796590.985;5836392.74;1
-422992110;812735.03;5827528.555;1
1102369933#0;795086.44;5832377.3;1
-172248643#1;798672.81;5833437.59;1
-22723670#2;789443.495;5817779.71;1
405711265#0;786948.89;5817138.045;1
-24036305#1;781866.415;5829952.3;4
-4871838#1;793932.615;5820665.324999999;1
42738268#0;809806.385;5830813.12;1
-25199872#10;792161.03;5820416.125;1
-117765488;782097.595;5822635.645;25
-4694837#4;786142.38;5825677.65;5
-321744771;806690.075;5828286.745;3
-264721658;794847.5800000001;5822448.015000001;1
4449439#0;794058.8300000001;5825194.1850000005;1
-28737048#1;792370.0549999999;5832840.805;1
-11993487#2;809685.53;5830275.055;1
-1086945896;811921.965;5828443.055;1
-30718922;784647.2250000001;5828837.67;1
-6007924#6;802386.065;5832349.41;1
24845188;807817.735;5825466.135;1
-654334311#0;785450.3999999999;5833563.51;1
-4495005;800343.74;5824881.63;1
428725178;790592.19;5827312.66;1
37540945#0;793928.365;5826019.5649999995;1
-593615225#0;795953.015;5832893.595000001;1
-538770749#2;801734.395;5817087.77;2
-313817233#1;789159.8500000001;5825515.835;1
-4638323#1;795054.735;5833657.345;1
-175736236;779931.4550000001;5820651.67;1
-51218398;801312.395;5833166.045;2
8788065;790176.1599999999;5825134.9350000005;2
-103141585#3;794526.905;5819268.800000001;1
147845304;788748.675;5818462.52;1
37116781;792471.095;5826374.465;1
-25069153;782028.915;5829482.215;1
44583170;789945.25;5836405.995;2
-44166803#2;797637.435;5820323.88;2
-734004873;810265.46;5815791.21;1
4535227#0;793316.375;5823572.825;1
1006844394;804055.24;5822091.47;1
-52719509;812127.46;5821671.31;2
34570658#0;794641.325;5833005.255000001;1
4790839#0;799858.56;5828717.47;1
-194566377#2;808200.3400000001;5826934.115;5
-19183059#0;792006.235;5828225.25;1
-194566377#0;808207.42;5827211.33;1
-11375563;809432.35;5832882.59;1
-47419565#0;807170.585;5828849.74;1
4615217#0;801101.025;5829746.63;1
-22899793;790455.56;5837698.585;4
776782787#0;800326.365;5823690.46;1
624116244#0;805713.81;5833512.08;1
-24335953#0;786575.71;5835002.74;3
-48848041#0;797064.825;5819106.29;2
-24335953#1;786686.0;5834884.155;2
-10258813#1;809585.885;5834104.165;1
-858659626;802057.2150000001;5823092.5600000005;1
-44181465#2;788958.845;5818581.550000001;4
-6007924#0;801807.29;5832658.32;2
-4588799#1;789320.405;5829159.655;1
-382561448;793899.25;5837793.45;1
-6007924#5;802238.3049999999;5832375.619999999;1
-4864975;781652.78;5814976.89;1
1094434971;799129.99;5829159.29;1
-1055065699#2;803218.405;5828318.85;1
-23623892;790047.11;5842823.21;2
-138604514;804563.135;5838838.965;1
-15365328;786911.9850000001;5826246.68;1
-448025878#0;811682.745;5828981.15;1
-4805066#1;792189.925;5838662.465;1
-264308106#0;782982.165;5828875.495;5
-4615327#0;800577.47;5831110.355;1
-4410148#1;795702.505;5828547.83;1
-4410148#0;795556.27;5828461.115;1
-49163433#1;800319.715;5816453.5;1
508614987#0;795485.895;5823793.535;1
-9859556;811382.2250000001;5817742.595000001;3
-170149080;806255.205;5822192.71;3
-9859579#0;811306.7;5817886.6850000005;3
-10863267#2;806475.34;5823907.140000001;1
-8036933;792154.13;5831259.99;1
-605739306;790134.54;5839905.705;1
-23424425;799460.7250000001;5838251.675000001;2
-200128494#3;796384.245;5834722.015000001;1
-16239744;801897.95;5837275.380000001;2
-23566552#0;783477.2;5831643.25;1
1107733412;794787.5700000001;5830351.58;1
-31748765;800174.075;5827549.87;2
-23382154;781985.735;5830197.029999999;1
26157861#1;803770.45;5829206.895;1
-155586452;802407.12;5820158.4399999995;1
-30134849#0;800679.8200000001;5831925.255;1
122475240;797444.6399999999;5831117.71;1
-185569567;787898.38;5829243.48;2
-292429063#0;797489.135;5827817.8100000005;1
-42689068#1;803754.1799999999;5831333.415;2
355854206#0;806725.515;5830288.405;2
-6227658#0;797672.4199999999;5828423.395;1
-35096893#0;816779.365;5816171.34;3
150975655#0;794185.29;5820936.92;2
-16237828#0;802389.6699999999;5836463.705;2
-16237828#1;802651.71;5836461.27;1
-16237828#3;802866.915;5836495.25;1
-16237828#6;803081.595;5836531.625;1
-1057636474;801116.055;5828007.095;1
-24160098;791600.985;5817166.470000001;1
1122590760;816443.535;5812888.824999999;1
-25368898#2;806287.26;5820206.51;1
-31586811#1;797892.685;5830489.484999999;1
-618924840;813163.535;5826462.695;1
-4881945#5;792939.09;5818084.675;1
-4535457#2;793774.0;5822398.35;1
-25000112#1;815130.855;5821402.075;1
-10307191#1;809792.4099999999;5831169.23;1
-416657137#1;804706.4650000001;5840740.925;1
-37013603#1;801713.91;5817953.83;1
-131425171#0;802160.675;5820532.5;1
-141307152#1;809056.925;5827790.545;2
-141307152#0;809002.845;5827794.02;1
-10776612#1;811179.675;5831841.585;1
-10776612#0;811150.0;5831685.035;1
-1101200721#1;790751.96;5827377.735;2
-25467949#0;797059.29;5820111.93;1
-25467949#1;797300.745;5820311.24;1
1093089089;790375.95;5840146.82;1
-4616320#1;790928.73;5826240.535;4
-250443969;803915.5549999999;5830339.52;1
-599014862#1;810304.9450000001;5824631.835;1
-27138041#0;803617.45;5819066.395;1
-46378240;800250.54;5820725.66;3
42689072;803099.285;5831307.359999999;1
-21603801;806898.28;5827191.22;1
-887715854;806379.645;5818787.1899999995;2
-23411724#1;780783.6499999999;5827631.609999999;2
-692616656;783748.4199999999;5824153.79;1
60077030#0;791423.825;5836577.41;2
-94517926#3;810953.02;5818248.165;1
-4587921#0;793693.885;5822028.65;1
-4900190#0;779895.225;5819917.859999999;1
4543988;793743.5449999999;5829946.03;1
431571676#0;803928.385;5818634.300000001;1
-1056594138#2;790873.325;5825822.11;1
-34832245;781799.765;5814784.945;1
-219081831#1;793193.02;5827838.515000001;1
-28789621;796389.595;5829743.73;1
-89583720;813744.185;5826527.279999999;2
-416514035#2;784561.93;5829104.295;2
-4674699#0;794066.615;5832577.8;1
-221497930;813078.4199999999;5826602.215;1
25858129#0;804554.185;5825658.675000001;2
957191937;812126.99;5820776.8100000005;4
-31099668;803727.185;5835527.165;3
-4674699#2;793821.0800000001;5832221.31;1
-4685963#0;803133.535;5825521.365;1
-154381204#0;804164.88;5826943.255;1
-103141581#0;795024.6950000001;5818910.075;1
-835493183;812203.11;5822654.82;3
-4361351#0;795692.925;5816504.115;1
-76259561;794434.55;5832918.305;1
-4361351#1;795581.925;5816701.88;1
-144909692;808741.26;5817326.425;1
-161755130#1;800301.88;5830291.9350000005;1
-4631988#1;798348.54;5832437.880000001;2
-4490368#1;794059.355;5827557.449999999;1
-37835088#2;801913.625;5833346.074999999;3
-37835088#1;802185.63;5833300.745;1
-804241025#0;790714.575;5820583.135;1
-25167733;795529.6399999999;5818497.85;1
-58645817;798109.22;5839429.949999999;5
-10271170#1;809295.575;5830366.51;1
-68186176#1;802426.875;5825217.025;3
-24845264;807318.99;5825663.745;1
-176195695#0;799904.825;5818577.8100000005;6
-176195695#1;799830.915;5818500.775;6
328440044;790564.4299999999;5828289.6;2
-79386006;792360.385;5822331.29;1
-9485559#0;810769.94;5821477.895;1
-225878745#1;788752.735;5839364.7;2
-8080758;787839.46;5826285.585;2
-16308100;798299.625;5838400.130000001;2
-182782708#3;802972.56;5829828.58;1
1041675570;806957.105;5825682.145;1
-685219006;810951.4450000001;5828877.205;1
-22689577;806495.925;5824268.26;1
-802021414;807765.815;5818925.05;1
-22689576;806570.6;5824212.68;1
-4474836;811688.5249999999;5815429.1;1
-4474837;811563.1950000001;5815572.23;1
-23874499#4;816701.6599999999;5816819.744999999;1
-636549244;819949.3400000001;5820462.76;1
-4713991#3;800418.005;5816660.235;1
-51316705#1;803376.375;5832502.665;1
-6180697#0;801974.025;5832072.984999999;1
-4537262;791444.605;5829454.76;1
-163209069#0;793167.65;5826339.545;2
4401022;795217.16;5822886.08;1
-1106538680#1;794684.365;5817268.0;1
49181390#0;797909.29;5831826.93;1
10671561;808859.2749999999;5817444.08;1
-30799279#1;806530.985;5832162.8100000005;1
-152258332#6;820397.435;5820890.715;4
-183790893#2;795008.515;5819658.535;1
-42695666#4;783318.2;5825972.135;2
-154261296;800984.36;5829400.105;1
-11644202#1;806518.315;5831982.62;3
-11644202#0;806301.0349999999;5832007.835;1
-626027612;804989.3;5836867.609999999;2
-626027610;803085.46;5833449.32;1
1010328229#0;795405.4450000001;5820570.720000001;1
-4449164#2;783764.77;5826222.965;1
-40337452#0;811134.13;5814833.715;1
-152832871;793111.6950000001;5827206.69;1
-152832873;792991.875;5827260.9350000005;1
-545834368;809128.1599999999;5827166.4399999995;1
-152201902#4;812226.275;5826175.23;1
-37077530#0;804324.585;5824024.345;2
-152201902#2;812448.815;5826137.37;1
-4537205;812389.69;5814911.76;3
-25116720#0;805836.99;5821333.52;2
-16931261#0;789262.325;5840429.380000001;2
-22874507;789466.5049999999;5816620.375;1
-152258358#0;819283.03;5819775.545;1
211575813#0;799223.975;5816239.1899999995;1
-43167423#1;816938.17;5821222.4399999995;2
-9925060#3;813511.025;5828722.455;1
-4687303;802249.405;5829824.285;2
-26308395#1;802149.29;5821337.025;1
-4761863;788207.155;5818434.855;1
-759414118;792980.75;5830366.49;3
-4761862;788096.9299999999;5818170.645;1
-312541896;795740.71;5815559.12;2
-4687301;802431.175;5829818.68;1
172274264;800508.1699999999;5825236.865;1
-148295049#2;793903.77;5818465.445;1
-972666586;802497.69;5822906.42;1
375097962#0;793912.605;5830118.029999999;1
-343614201#2;800693.78;5838646.975;1
-174649015;806709.4299999999;5826081.645;2
191642219#0;806366.6799999999;5830089.08;1
182941609;797303.2450000001;5821465.55;1
-152258358#2;819599.27;5819641.29;1
-910534150;801594.265;5832907.994999999;1
-152258345#1;820581.395;5820176.005000001;1
-718428121#2;788005.69;5818836.984999999;1
-36515286#1;789909.0700000001;5828186.279999999;6
-16238590;802146.895;5836077.375;1
-24641646;783238.21;5827085.8;2
319492886#0;792483.3500000001;5824129.305;1
-24335949;786262.905;5835125.84;4
-135887713;802230.595;5825183.99;1
-4777287#5;797529.315;5835147.305;1
233764912#1;790074.1100000001;5819454.08;1
120233073;787804.53;5821740.205;1
-226115274#1;816861.06;5816827.895;1
-4777287#1;797825.26;5834858.125;1
-9562634#1;789834.135;5833111.46;8
-22874527;789730.9450000001;5816549.575;1
33079618#5;788192.7;5818836.52;1
-4403708#4;790416.6599999999;5824293.025;1
-152258345#4;820894.06;5819970.915;1
-10559163#4;790707.61;5821652.96;1
4493124;796622.6699999999;5822469.93;2
-287903610#0;801956.88;5826415.215;1
-287903610#1;802056.065;5826383.305;1
-301687329;816085.7;5813636.74;11
-1120268404;809608.68;5831018.199999999;1
-4663375;797290.235;5820496.33;1
-857503740;810708.53;5821959.255000001;1
-137071141#4;790622.4750000001;5823553.84;1
-753730625#0;780686.855;5819130.245;1
-956203735;790796.5900000001;5839629.01;1
-977839013;805673.2050000001;5816592.99;2
-137071141#1;790405.4;5823704.265000001;1
-627779924#2;801185.135;5830709.06;1
-327502935;804242.265;5825703.905;1
-4761896;788841.975;5817772.8100000005;2
-942431839;808452.3300000001;5830384.5600000005;1
-198375753;811457.095;5830860.525;1
-236166346;803961.5800000001;5824575.84;3
-24205063;815037.05;5829031.535;1
-577792998;788945.115;5836748.154999999;9
-709873663;802007.755;5836396.71;1
-31579598#1;812987.8500000001;5827796.445;1
-4796515;789625.995;5834087.52;2
-5000769#0;782325.95;5827738.105;1
5363718;799492.87;5821455.13;1
-342738115#1;809090.65;5815397.69;1
-23121559#0;798869.015;5831045.34;1
-214614381#2;812007.17;5819257.76;1
-25095143#0;783337.455;5821590.91;1
-23966430#3;780033.86;5827176.76;1
151742535#3;806471.05;5816045.23;2
-149849320#0;797512.44;5816275.26;1
456120249;799833.1;5839638.515;1
-67524735;799670.4650000001;5825805.775;2
-1017767538#1;793193.355;5816778.02;1
-553137240#2;798813.385;5831405.3;1
1116865516;809158.925;5824185.165;2
-4797952#0;784744.45;5829866.195;1
-11013635#3;803149.585;5838641.26;1
-11013635#2;803014.7949999999;5838727.73;1
-28100661#3;797495.15;5815724.0649999995;1
-25693526#0;816064.605;5817182.93;1
24911057#0;793212.395;5822982.59;1
-677435912#3;794617.99;5817560.35;1
-25693526#1;816197.655;5817127.955;1
-146173175#3;798943.3049999999;5832401.725;1
156364562#0;799732.025;5827611.155;1
132482409;795632.98;5822835.955;1
-146173175#0;798365.81;5832387.960000001;1
-148303206#1;796439.2150000001;5814853.88;3
-4607070#2;795808.04;5825877.404999999;2
253084585#0;793576.3899999999;5833645.475;1
1113737284;800049.7949999999;5827921.725;1
-1089457015;801823.845;5826983.465;1
-865639322;792771.98;5822106.215;2
-175736254#4;780090.44;5820831.47;1
-1092634268;803223.19;5827430.975;1
-175736254#6;780293.585;5820861.695;2
22762377;807154.53;5818185.529999999;1
-1092634269;803152.71;5827189.654999999;1
-156346083#3;801232.0449999999;5817472.97;1
-156346083#4;801040.065;5817283.109999999;1
-1087723972;808836.6799999999;5830589.085;1
-1087723975;808901.2649999999;5830690.555;1
-4729702;795789.67;5819011.244999999;1
-30788795#1;789963.74;5820193.82;1
-636282260#10;819956.48;5820993.96;1
456120269;801040.14;5838465.75;1
456120268;800644.005;5838874.54;4
-154838392#1;798410.21;5817014.52;1
-11008961#0;804406.6799999999;5838211.755;1
