Stop ID,Link ID,X,Y
16157,16157,4598212.097797008,5817826.114433693
pt_42695,pt_42695,4588636.762250178,5819873.097670526
pt_38827,pt_38827,4597721.307489258,5818791.290906985
81176,81176,4593925.69681914,5819994.671724818
64680,64680,4595595.049103657,5818351.12658051
pt_38586,pt_38586,4593018.246222869,5818567.316090707
30742,30742,4595855.104539319,5821271.548476164
155045,155045,4593138.73154156,5822029.12856148
8769,8769,4591476.217864606,5821523.18013941
pt_2701,pt_2701,4598910.301119509,5822737.355483915
144190,144190,4590511.866817218,5817709.598181453
91055,91055,4594372.639850562,5822387.17283619
154792,154792,4592145.249443543,5818151.739225605
24686,24686,4597263.344625358,5817959.307975173
139017,139017,4589377.001126218,5819242.876081523
101078,101078,4595967.410123311,5821445.242970695
pt_5698,pt_5698,4594826.2690624,5817923.262616625
pt_1370,pt_1370,4592760.233328056,5822282.2707321765
pt_221,pt_221,4590396.22409317,5822387.254801994
91168,91168,4595095.064721079,5823666.332499279
153365,153365,4591866.483699057,5821032.23768971
10440,10440,4596584.818143829,5818509.867877805
121942,121942,4599675.716870451,5820661.069767302
28894,28894,4596344.453847029,5821022.262238181
pt_5682,pt_5682,4596731.28074849,5821029.299298631
66049,66049,4597066.371423872,5816772.345267857
7746,7746,4594681.469531475,5821874.076018061
131095,131095,4591015.029601713,5818262.282543646
77948,77948,4597928.123903196,5823103.7534982525
23597,23597,4597729.664440133,5822722.462419181
92323,92323,4592135.233360135,5818296.552467495
43314,43314,4598655.011669986,5820727.58768408
75026,75026,4593747.6376277795,5817767.257377918
pt_39203,pt_39203,4593067.27778153,5820262.259138696
pt_405,pt_405,4588490.243075719,5818740.250692377
150192,150192,4596737.703923536,5816093.740190815
124729,124729,4597198.380565724,5820635.007135077
127717,127717,4594850.935819143,5818964.511518425
pt_39512,pt_39512,4595623.255627777,5819277.347583714
39489,39489,4594554.0979688605,5818987.7340797745
6174,6174,4596604.420603342,5824008.739204841
67443,67443,4588379.764222247,5821700.572625454
146770,146770,4596068.570304187,5820879.769200652
38131,38131,4588961.191584368,5818067.12670316
pt_380,pt_380,4590901.26054847,5817801.253623972
131132,131132,4594831.761346799,5823062.375320787
122666,122666,4597095.271483036,5818678.382162443
14703,14703,4589863.689354088,5819570.538070402
22724,22724,4595230.231942224,5820705.154923872
114918,114918,4593601.385221971,5822985.156288855
57059,57059,4596603.625251873,5821746.71480794
73165,73165,4594658.456827436,5817705.417933716
30737,30737,4590690.868708818,5819985.855066611
5537,5537,4591516.237570941,5823267.3092332315
pt_39731,pt_39731,4595360.2915007705,5822301.334158709
67209,67209,4595071.133055568,5823975.135354505
147467,147467,4589271.4658684805,5818767.890940932
18249,18249,4591398.655927332,5820106.939020494
pt_39781,pt_39781,4590031.254955229,5818677.232611251
43282,43282,4594471.8692528885,5821668.782744034
129992,129992,4597964.822911249,5823186.847727626
33497,33497,4588405.723080858,5822682.864367143
73641,73641,4590187.851476394,5817753.65573423
120921,120921,4589679.771212559,5821543.852293871
pt_42398,pt_42398,4593949.285100835,5819942.251303511
16839,16839,4597181.369804134,5821824.0977219315
12159,12159,4595153.9184697475,5819283.204865766
96066,96066,4588843.476978426,5822205.126368053
11273,11273,4593840.487878819,5824053.311202606
140734,140734,4595032.259665228,5821089.777789342
pt_458,pt_458,4591761.241167667,5821081.257531171
29389,29389,4595106.952529387,5820832.751190353
93483,93483,4591382.894411193,5817784.996465581
23327,23327,4593868.199719755,5817422.576856983
40929,40929,4594503.990167195,5820303.178132755
49418,49418,4591170.9231534535,5817372.47837651
112720,112720,4590617.542185114,5822574.92194638
155605,155605,4594439.384974041,5820394.933400133
33309,33309,4595025.463970097,5824059.480315475
50205,50205,4591020.201453163,5817607.41193516
11342,11342,4594482.051686831,5822789.98803421
109883,109883,4591820.703678119,5820982.771762966
40252,40252,4592737.289920697,5817029.947144844
80805,80805,4592288.48851442,5821862.056368571
33937,33937,4593043.255923563,5820151.941152542
158719,158719,4588534.202266072,5820098.488300148
78618,78618,4592928.457629995,5822290.187937411
53105,53105,4589828.947609787,5818097.123072749
pt_2389,pt_2389,4597581.286779169,5820621.261691534
19047,19047,4591039.871866279,5822725.212371016
22772,22772,4594295.934317634,5818473.501163025
17137,17137,4597801.585404329,5816530.716770531
125000,125000,4593031.213855269,5822344.319169272
99280,99280,4590509.890513841,5818350.67976198
137160,137160,4595650.646495068,5817697.168989577
88840,88840,4595561.36955431,5822499.644640337
16518,16518,4591401.9673490515,5820097.261266673
151600,151600,4593543.876088424,5817070.938549217
65004,65004,4598864.130896539,5819086.666896878
139414,139414,4599287.903874606,5821445.111089701
pt_420,pt_420,4592543.277909725,5818779.283736921
149875,149875,4592796.037206269,5818383.301008812
135498,135498,4594701.587317025,5823035.9927632725
12137,12137,4590623.650100751,5820032.786646825
147913,147913,4597474.425408483,5816026.526337448
146306,146306,4590475.459298856,5819432.307820442
73985,73985,4587692.012471038,5821295.267923399
73539,73539,4597887.159072271,5821575.263948692
77161,77161,4598106.546575736,5821181.037495188
12196,12196,4594837.849791189,5821141.168151091
14679,14679,4593580.238328915,5817250.171208037
159592,159592,4593235.700111676,5820499.920034187
25962,25962,4595625.393004127,5819282.008643119
109936,109936,4599600.407764686,5820406.02215385
125019,125019,4596870.071606948,5822568.526039561
150123,150123,4588319.567848748,5822119.636122238
30220,30220,4595518.114782068,5820394.296647249
52776,52776,4592214.357343441,5821592.206374934
87844,87844,4597923.915749753,5818370.517578973
43249,43249,4594551.771104034,5821004.129896543
24814,24814,4598214.689022522,5817112.676315019
61198,61198,4593948.363462604,5817668.278576019
154721,154721,4588095.669587231,5820634.834287518
138773,138773,4591213.584871904,5817782.904808957
pt_39514,pt_39514,4594451.263879708,5819221.2520642765
133300,133300,4594306.745650406,5821938.692434032
10571,10571,4593131.026416669,5822287.43206073
139443,139443,4599274.924114855,5820370.815167696
8445,8445,4593657.761782068,5824152.498027899
8690,8690,4589345.872441611,5817582.707721571
138023,138023,4594950.8201522725,5821604.715400644
pt_43103,pt_43103,4590592.234647446,5820144.348710754
117310,117310,4597078.228159497,5819631.341975737
pt_5565,pt_5565,4589785.209996853,5821677.347360364
pt_39244,pt_39244,4593011.280427997,5820081.321200344
pt_4760,pt_4760,4596475.247288267,5822289.31470331
14452,14452,4592365.737579,5823123.331070875
30322,30322,4594254.738696853,5816644.115840891
68257,68257,4592393.253279254,5822017.936932426
29383,29383,4595017.325481,5820889.028846955
85612,85612,4597002.355859853,5816998.13315363
14145,14145,4593719.600998456,5820008.461211019
122673,122673,4596561.0677146055,5818563.575736603
147526,147526,4590619.369226255,5819847.224632274
43704,43704,4595926.45124821,5818461.3460054705
pt_39718,pt_39718,4589001.253093935,5820661.292000133
2179,2179,4599455.356965112,5820458.223349759
43104,43104,4593027.047121658,5820101.255150923
131099,131099,4591165.165863328,5818091.874436841
140279,140279,4589297.710598591,5819842.343377348
41779,41779,4588346.914524308,5820562.530412552
pt_2429,pt_2429,4596091.3107614685,5820401.275068549
32540,32540,4597314.744492884,5816758.327449325
74758,74758,4596756.808454437,5819554.72073713
102114,102114,4594135.304006264,5819076.487661503
123001,123001,4590942.122475296,5821853.546124453
136234,136234,4598157.346579651,5819527.800564646
16373,16373,4598144.666359038,5818368.07048628
103559,103559,4593919.452568004,5821570.211254156
122617,122617,4597345.29126135,5817620.663511883
153850,153850,4594274.142824771,5822154.69765577
29622,29622,4593500.640778601,5819862.696782407
64259,64259,4592746.142767987,5822208.896065211
157656,157656,4589137.16091768,5822213.474675463
65017,65017,4599674.1346647935,5821795.15028393
34662,34662,4598291.26346478,5821900.213501254
51401,51401,4599121.739760655,5819486.192030151
72505,72505,4593607.658410628,5818496.655763784
79405,79405,4593374.696053823,5823567.212751744
78166,78166,4588124.543551914,5819574.918889828
144650,144650,4589382.395916072,5818279.794387662
pt_2369,pt_2369,4592763.723264522,5823123.614041618
132490,132490,4597139.996811199,5822089.381160895
122026,122026,4589471.114554752,5818058.864746207
30438,30438,4595511.090000186,5819551.280282988
pt_2325,pt_2325,4594384.4347594045,5818729.423089588
106805,106805,4592751.3023329405,5818091.026946624
pt_5668,pt_5668,4594918.737392061,5823667.4545963425
88096,88096,4592365.737579,5823123.331070875
pt_40333,pt_40333,4596791.260695297,5818491.3502340885
pt_39511,pt_39511,4596383.28806984,5819378.263586908
45094,45094,4592589.404282194,5823386.936739559
115708,115708,4593517.256425903,5820620.642133045
23325,23325,4593686.172345784,5817440.82722752
104259,104259,4592318.608291448,5822331.3349735355
103774,103774,4589980.073239821,5817964.442055272
49893,49893,4593746.295244841,5821947.833330613
pt_2333,pt_2333,4597291.262653599,5820711.339153007
pt_4803,pt_4803,4592543.277909725,5818779.283736921
127085,127085,4595161.4619705705,5822546.561787647
34459,34459,4597403.834520764,5821711.746141318
27304,27304,4596246.938337858,5824304.260102618
87949,87949,4589343.764099914,5822220.3193605
pt_374,pt_374,4588731.235963833,5818611.257697533
31703,31703,4597975.283909249,5823178.675000903
128744,128744,4595122.03288623,5820430.944733286
15158,15158,4597923.611256599,5820506.409408749
144165,144165,4590071.7376335,5817335.102868663
89226,89226,4593786.320321512,5821632.28920306
pt_40319,pt_40319,4595030.182938809,5823086.567029331
121125,121125,4595276.437586386,5818967.223224741
151099,151099,4588787.144381569,5819974.857681375
pt_40275,pt_40275,4590541.237127092,5817931.284823375
pt_1118,pt_1118,4592760.233328056,5822282.2707321765
68881,68881,4593459.85630935,5819713.822325277
138883,138883,4589748.083750686,5818916.731248826
139329,139329,4594413.083957387,5821061.44272865
4975,4975,4591769.744594874,5818897.12404235
122217,122217,4596936.244207479,5823477.13123126
111197,111197,4594035.481702828,5819842.944958018
38838,38838,4592532.677099743,5818444.323194722
pt_3533,pt_3533,4598354.265497489,5818004.267235823
145573,145573,4593969.297475131,5819940.720117086
38741,38741,4593186.758593466,5819418.855574182
104641,104641,4588771.715345133,5821584.827350276
58316,58316,4595494.404887437,5818933.236412884
35471,35471,4587380.289185481,5820043.992852304
45586,45586,4596400.54046039,5819406.742086087
pt_40320,pt_40320,4594838.271969095,5823683.37213714
47693,47693,4597900.009037753,5817735.30481378
52993,52993,4590584.13861988,5817184.526711441
160685,160685,4598531.207925849,5816526.212736616
123005,123005,4596813.144212319,5819693.391258891
138007,138007,4589628.512997992,5818939.734432069
109902,109902,4591125.710486283,5822976.327825066
34617,34617,4598655.684307386,5821811.582018312
47729,47729,4591117.175252958,5817602.076154768
90576,90576,4592932.108614948,5819934.517582586
pt_40488,pt_40488,4597350.323376923,5817624.269626638
96154,96154,4588499.095519064,5821417.046157292
138077,138077,4587572.478237561,5820058.684417032
pt_39896,pt_39896,4598077.323122839,5821393.316627442
pt_38387,pt_38387,4595481.253004503,5824016.327290479
pt_43473,pt_43473,4590471.275395036,5818991.308923106
112738,112738,4590678.087075072,5823052.284713704
134712,134712,4596556.751952357,5822215.238600972
pt_43506,pt_43506,4587723.222315477,5818954.321443435
6433,6433,4599246.799221762,5820218.703568085
154395,154395,4591524.932771749,5822817.372518809
16162,16162,4598195.24051946,5817618.090504887
72180,72180,4593094.234280529,5820369.260325887
110095,110095,4589085.828242731,5818617.158838
119307,119307,4598396.514496979,5820360.815837433
70100,70100,4593650.284499827,5822681.5571590625
23796,23796,4596472.817456435,5820372.900171978
47675,47675,4597351.480123829,5818451.206018715
68452,68452,4589733.713844075,5820333.505736564
109115,109115,4594793.081374335,5819710.1741901655
pt_42266,pt_42266,4594347.2378115505,5822970.296340925
48103,48103,4597784.028364519,5817424.4693172425
95466,95466,4596157.699820435,5819691.764128175
24791,24791,4598741.697062806,5817081.805603953
24804,24804,4598331.372279158,5817020.708086536
pt_43227,pt_43227,4594453.255350449,5820726.315184097
117688,117688,4591150.915980497,5819309.538546266
113553,113553,4592815.738533724,5823027.214238364
98145,98145,4595030.236143873,5823086.623716731
1559,1559,4589656.38352402,5821668.422563507
pt_40520,pt_40520,4594347.2378115505,5822970.296340925
pt_4802,pt_4802,4592179.289428561,5818803.265082498
111263,111263,4596250.199435463,5821917.505535235
154780,154780,4592033.191042049,5818200.682611541
53104,53104,4590217.177840719,5817967.41417279
39194,39194,4594998.045756135,5818220.209426647
13067,13067,4594506.657975204,5821370.23954517
59348,59348,4596807.103063584,5819747.547655066
pt_3532,pt_3532,4598181.305378283,5818151.298764985
764,764,4594221.112642013,5820964.00466982
38747,38747,4592901.760922587,5819467.157068421
157931,157931,4595417.659355931,5821894.339152635
154791,154791,4592143.664703115,5818208.643649995
18379,18379,4588876.818726359,5821931.693452836
22900,22900,4589773.368936794,5820849.583402328
57177,57177,4593677.322378225,5817439.144537203
56094,56094,4592857.76611008,5822984.777803633
86144,86144,4597183.9040764,5817547.2614592435
88458,88458,4598748.615896849,5820072.033192678
pt_40400,pt_40400,4590437.21692668,5820164.306053585
150785,150785,4595161.002689191,5824647.988201843
pt_40519,pt_40519,4593636.260684814,5824411.373404922
107530,107530,4595644.136772014,5824070.875206009
50820,50820,4588298.934288092,5822533.513709846
66271,66271,4593912.107194152,5821046.868836251
58810,58810,4591991.292001683,5823216.409707732
8170,8170,4593416.565932454,5820057.700818017
pt_38678,pt_38678,4588333.608935062,5822719.964821921
122665,122665,4596735.700992888,5818618.919682051
39538,39538,4597075.931843678,5817811.827621147
8168,8168,4593439.745780099,5820133.732616862
15010,15010,4599794.637637406,5821416.65113599
152389,152389,4594814.488279316,5818499.621328347
61139,61139,4593729.71605552,5816576.619526186
pt_38766,pt_38766,4597255.27360393,5819008.329118323
12570,12570,4599145.34412768,5820811.91219912
10467,10467,4596246.938337858,5824304.260102618
33838,33838,4597744.544984539,5823459.918781603
77681,77681,4598193.537101264,5818915.292209094
122970,122970,4597643.899105806,5818120.7194808815
pt_2347,pt_2347,4593741.245183011,5822591.3428657735
154398,154398,4591898.342443129,5822662.561972577
52861,52861,4593280.923356722,5823659.171792579
43417,43417,4599177.942731099,5820352.857249222
143297,143297,4593998.465478794,5818743.998040354
150116,150116,4588319.567848748,5822119.636122238
27937,27937,4593519.447468555,5821880.354191175
54174,54174,4589885.129069307,5820975.326417254
40932,40932,4594516.989206524,5820194.656235142
103057,103057,4591130.770715581,5822712.9659955995
3234,3234,4598451.046643403,5822728.53074333
67861,67861,4593574.242233389,5821966.65211525
74764,74764,4597373.460284058,5822081.691145469
44484,44484,4595318.559400588,5820784.521467591
44060,44060,4589667.294925556,5820728.610857586
47677,47677,4596905.739102669,5818157.704527832
3630,3630,4592836.878572674,5819116.941937144
pt_2331,pt_2331,4594384.4347594045,5818729.423089588
pt_42961,pt_42961,4593911.268875248,5821051.28291804
49314,49314,4590461.469698075,5821482.602124288
123395,123395,4590989.223824077,5822326.311267922
8175,8175,4593395.847611142,5819994.683578344
pt_40139,pt_40139,4595287.253497499,5821979.337589481
96026,96026,4589738.767100774,5820027.604045928
132316,132316,4592189.3491941,5819059.007095457
158681,158681,4594724.661629924,5824249.116740413
86510,86510,4598617.865702802,5822176.975627074
69134,69134,4597112.884428699,5820465.755156513
79866,79866,4588954.743747098,5818082.859834192
12253,12253,4589405.145680303,5819463.486644676
78576,78576,4587951.892977556,5819920.051864661
47418,47418,4588806.339175925,5821090.562878793
110080,110080,4589274.186535774,5819336.727870569
120181,120181,4595616.722588902,5820109.792591045
99222,99222,4591887.534943821,5822085.000297142
53735,53735,4591261.984549847,5819293.326561027
152212,152212,4595411.096474205,5823614.595005462
154727,154727,4587988.775987885,5820776.967481592
37189,37189,4590936.148156637,5822333.295932886
24795,24795,4598636.255600197,5816945.398606097
9963,9963,4594862.655976129,5824314.689253744
116870,116870,4590215.171121375,5819171.964419612
156201,156201,4591373.939778438,5818320.720801344
pt_5696,pt_5696,4594881.2572565125,5818481.321209242
41737,41737,4596023.324867512,5822113.428168521
119,119,4598991.934110505,5820361.243557277
139427,139427,4599201.170744724,5822056.639067163
92325,92325,4592053.250085505,5818278.4959208965
148970,148970,4596151.394889174,5821803.620321682
120925,120925,4594785.903097471,5819575.795215819
20210,20210,4597776.53217766,5818180.10695294
24179,24179,4597171.529490218,5818155.134485798
94602,94602,4593798.87760707,5818605.071387504
pt_43379,pt_43379,4596971.27684816,5817241.313469781
19607,19607,4596190.397472332,5819676.67688753
147322,147322,4592561.20509105,5818332.717779717
33152,33152,4596531.325959038,5823224.004822124
126750,126750,4594844.11954452,5819040.538238406
114388,114388,4594344.517036557,5824689.695248639
75498,75498,4591513.472672054,5819057.552287085
151606,151606,4599008.64760704,5819541.913656861
76208,76208,4589741.853433731,5817858.2129915655
82563,82563,4594249.749593824,5822466.766049182
25099,25099,4596201.696314988,5820873.273851323
103143,103143,4590560.244933666,5820061.223420515
142456,142456,4592438.144626684,5823508.947634211
pt_43695,pt_43695,4588783.196391498,5819974.585870486
151064,151064,4595061.532583132,5820112.7366961995
64551,64551,4590123.624557793,5820403.57700105
135970,135970,4593623.85619581,5817766.430950357
5997,5997,4599499.06404786,5820783.233632589
8564,8564,4591043.900652804,5819347.510985796
62089,62089,4591276.388625794,5822978.18598082
96159,96159,4595420.233409639,5820377.776159167
pt_5683,pt_5683,4596366.25689957,5821209.338168206
11430,11430,4593851.584706308,5820767.067920413
24921,24921,4596652.272345911,5817298.33660176
88604,88604,4588648.838969481,5821361.560304363
83626,83626,4588407.69725104,5821046.806269938
99551,99551,4591982.547040495,5817924.969076789
138072,138072,4595226.750751766,5818405.854980654
44237,44237,4592640.498247539,5822503.381837487
pt_38988,pt_38988,4594621.260484958,5819202.26560712
pt_38308,pt_38308,4594322.259934102,5822349.370388547
49164,49164,4596138.300776868,5821738.691426596
11617,11617,4589947.039412113,5820579.161478833
111240,111240,4599274.924114855,5820370.815167696
30863,30863,4598145.656907617,5822097.748746178
8771,8771,4596284.43539796,5817324.045475075
pt_629,pt_629,4589751.257219473,5819551.3163263835
112887,112887,4591130.770715581,5822712.9659955995
125324,125324,4599102.0331388675,5822084.855412903
12888,12888,4597231.83676481,5819710.911245016
33524,33524,4597435.608984951,5822760.085904196
86721,86721,4591473.368100021,5818411.541348605
pt_40718,pt_40718,4588636.762250178,5819873.097670526
32490,32490,4597610.653514234,5816279.471743824
51959,51959,4595595.049103657,5818351.12658051
18679,18679,4592501.7556921085,5817753.9392875945
29399,29399,4594955.333107321,5820941.802565142
39787,39787,4591015.029601713,5818262.282543646
2690,2690,4595247.807896686,5822093.143479847
16681,16681,4598415.901624108,5816643.338560213
148517,148517,4592350.5878725415,5821854.020599197
pt_40244,pt_40244,4596910.272004162,5818059.249918642
pt_40374,pt_40374,4596971.27684816,5817241.313469781
104171,104171,4588594.549852065,5820098.3313000025
62646,62646,4597808.931812167,5816179.262307118
149878,149878,4592786.033608607,5818380.184446539
484,484,4597263.344625358,5817959.307975173
47979,47979,4594653.618599371,5823218.929270066
118992,118992,4590547.707230028,5820404.82103964
pt_147,pt_147,4593914.263441454,5821274.294229268
27736,27736,4596408.646663357,5819449.166329207
122016,122016,4589634.9619311495,5818172.637663792
52941,52941,4590813.835524277,5818334.4449707195
47084,47084,4599485.646085445,5820729.230179747
148852,148852,4588343.859215536,5819163.313684636
28478,28478,4595316.153887018,5822154.0680257855
61177,61177,4594251.75510812,5817016.589052231
132513,132513,4599907.142576969,5820934.569560154
28103,28103,4592033.372754918,5823493.357862449
pt_602,pt_602,4588884.259735091,5819352.321299794
61235,61235,4594117.760978272,5816449.045801361
16713,16713,4596899.983448678,5818871.721678398
19006,19006,4591473.394736131,5818168.05596027
pt_43423,pt_43423,4596883.289039116,5818042.354419605
47331,47331,4593399.583641992,5819829.504733475
17237,17237,4588486.490979186,5821597.758422715
45221,45221,4599409.667697498,5821212.294285304
89485,89485,4597125.886366006,5821557.94111812
97483,97483,4589402.321280376,5821019.014724249
29649,29649,4595160.728572971,5818855.348103538
158223,158223,4597506.148441543,5820474.838369327
145715,145715,4590237.264284504,5823106.279311371
76126,76126,4595333.954655386,5823249.895300766
pt_2391,pt_2391,4593011.229368101,5822296.265984418
pt_38371,pt_38371,4598330.266449683,5822507.285956176
156455,156455,4598048.916118623,5816312.679890207
117749,117749,4593564.1634354945,5819617.324050005
138411,138411,4588970.813825019,5818825.207355722
30738,30738,4596180.750568742,5821181.140355503
17854,17854,4596292.515476095,5823124.690657968
130570,130570,4590901.117807991,5822431.398768178
27396,27396,4589919.802262163,5820338.63916662
15512,15512,4597598.375715275,5820792.165928299
53110,53110,4589946.253699213,5819347.834275303
121388,121388,4597657.925122551,5820431.218414628
93930,93930,4593902.848571312,5821073.96246591
30875,30875,4598360.53321554,5822193.288344798
138637,138637,4589784.894644303,5821218.121111038
129403,129403,4591268.273691203,5822607.310693219
47174,47174,4596785.596703086,5819627.752558903
pt_39822,pt_39822,4595460.284216035,5821695.298638208
48412,48412,4591947.4714881545,5818825.050968164
74691,74691,4597881.479253837,5820372.104433481
89593,89593,4597293.061740789,5821759.5813918365
92030,92030,4591274.8563618725,5823422.278731227
pt_42269,pt_42269,4593557.299704631,5820469.267857397
133392,133392,4590285.895334753,5820264.700233516
94090,94090,4591761.977977328,5819756.166908777
132102,132102,4597839.505603149,5819480.176603822
74960,74960,4590812.576174048,5821002.131950827
81032,81032,4589788.239858103,5817548.526974559
pt_39444,pt_39444,4594780.249718983,5823051.338449573
103042,103042,4590901.117807991,5822431.398768178
143837,143837,4593045.814881701,5822644.44229733
112050,112050,4595128.416968512,5819974.305190635
10050,10050,4597285.7074189875,5822189.647210326
152091,152091,4596326.43596173,5821905.356208067
45327,45327,4592375.772537821,5817900.486247537
106798,106798,4592433.62478971,5819235.49678263
51754,51754,4589062.743021757,5821154.595492299
28263,28263,4596177.556944717,5823548.757824926
38786,38786,4593186.758593466,5819418.855574182
33531,33531,4597383.566857669,5822978.037045837
155266,155266,4594753.845191252,5820432.432816275
107781,107781,4589992.174715492,5822334.0053007975
31143,31143,4594368.733539888,5818665.841446324
87616,87616,4594043.556893477,5819849.377643904
143109,143109,4588933.033027935,5818982.365904343
53428,53428,4596391.778048088,5824301.687381343
58576,58576,4599556.577727148,5820326.088238429
61454,61454,4587731.563509848,5818998.068937895
5814,5814,4599604.237548614,5820976.851131164
4511,4511,4596326.057745759,5821218.566302411
75208,75208,4594319.94467571,5818026.308111327
88101,88101,4592380.122444968,5823097.689432452
pt_39839,pt_39839,4595206.251449527,5822776.309717834
132436,132436,4596936.224660972,5820171.824965268
32495,32495,4593832.455334389,5821284.7494075475
129687,129687,4595747.247694059,5818286.082715914
116976,116976,4589013.461330397,5817970.147205875
77895,77895,4599618.715846183,5821583.840380026
87973,87973,4593499.579864706,5821926.335764489
16669,16669,4597924.8256320795,5816286.071462095
pt_3216,pt_3216,4595970.302754959,5820851.274957387
31678,31678,4596087.09492283,5820764.7912208745
42987,42987,4592900.578117325,5821906.732526048
109058,109058,4594852.824147063,5819108.260715942
2935,2935,4595024.90763118,5824389.708014953
26830,26830,4596346.246067516,5821487.780826069
138159,138159,4588849.171022944,5819972.463511382
118562,118562,4587630.248667548,5820495.077170032
30775,30775,4595849.759139161,5821361.57280474
72631,72631,4588842.318679393,5818029.299995573
11468,11468,4593255.222868272,5820394.703096517
53396,53396,4590943.91916908,5819442.204920625
74887,74887,4591299.940393078,5819896.84322472
pt_42211,pt_42211,4594347.2378115505,5822970.296340925
53108,53108,4589946.844985926,5819354.8574573705
24874,24874,4597900.009037753,5817735.30481378
151256,151256,4587144.822372746,5820029.675102546
39056,39056,4592500.940858998,5818349.88067192
20150,20150,4589932.453749999,5817754.613199802
39083,39083,4594581.889163727,5819653.114032538
138183,138183,4589872.120504812,5819671.302926195
21643,21643,4596170.543050967,5820740.057356328
3599,3599,4594333.114835502,5821704.490653261
63300,63300,4594119.045307381,5817647.739109409
pt_1381,pt_1381,4590281.255880744,5822411.293098627
47336,47336,4597243.008725191,5819006.37182164
68423,68423,4598288.719142133,5821647.481507673
155698,155698,4599178.455230727,5819655.978169648
149490,149490,4595530.967012939,5820718.083598024
82197,82197,4594267.0527209975,5816801.766040898
27032,27032,4589863.4160407875,5820071.537195882
107806,107806,4593840.487878819,5824053.311202606
115438,115438,4599233.10804538,5819425.8185544545
73157,73157,4597341.822156402,5823513.946800542
86127,86127,4590090.151224164,5818401.481973474
pt_43482,pt_43482,4590541.237127092,5817931.284823375
33862,33862,4597460.025940424,5823488.8358171405
pt_2298,pt_2298,4595623.255627777,5819277.347583714
115304,115304,4596937.980057865,5818124.402325541
pt_1342,pt_1342,4590991.2360268915,5822282.2816897575
151699,151699,4593483.8440265935,5817068.826749207
260,260,4596902.132721406,5820432.489476276
149497,149497,4595530.967012939,5820718.083598024
21444,21444,4590352.082152876,5821911.4905474065
133824,133824,4598006.410356174,5816552.120669014
119370,119370,4594794.910149148,5818376.69065909
91871,91871,4591013.279877646,5819289.552591614
56116,56116,4592846.687033902,5822978.022869909
153270,153270,4596158.988773469,5821241.600956848
95438,95438,4596469.503313009,5823506.5888410285
84735,84735,4589588.009926651,5822276.646622188
122298,122298,4598391.159522689,5819325.030695951
122935,122935,4597171.601127059,5818008.7387202
59484,59484,4591719.8713177545,5821069.719982156
91867,91867,4593749.374042667,5816942.867787363
132117,132117,4598348.165825157,5819816.917202429
11593,11593,4596809.186062546,5824049.703991583
126808,126808,4594840.433720214,5821623.660940542
pt_38653,pt_38653,4595951.256039302,5822171.279169948
pt_38918,pt_38918,4595894.253254015,5821819.309651004
121524,121524,4599615.126349876,5821571.34478464
43312,43312,4593574.242233389,5821966.65211525
150026,150026,4594180.426293228,5819310.792566013
82825,82825,4591338.472912877,5817618.922364788
107152,107152,4593311.531020805,5817762.097772016
2976,2976,4593764.187827599,5823087.846861364
66829,66829,4589354.660360172,5822220.684943869
141536,141536,4594694.9866659725,5822626.508390958
88000,88000,4593809.8998795,5821446.095722274
45825,45825,4595588.408996464,5818749.556324764
pt_38715,pt_38715,4589301.2486725375,5822221.258728732
11333,11333,4594403.257054211,5822756.93522615
150388,150388,4593583.471429153,5816778.171246131
89809,89809,4595041.24967175,5820015.714906772
104911,104911,4597293.061740789,5821759.5813918365
34458,34458,4597536.168514147,5821926.338891443
93925,93925,4596852.324361586,5816976.582284258
59694,59694,4594939.222320665,5823460.044712815
26114,26114,4589249.577700488,5818073.697826026
pt_38966,pt_38966,4594621.260484958,5819202.26560712
44224,44224,4592746.142767987,5822208.896065211
134302,134302,4598771.42960335,5816704.875672165
134554,134554,4589380.4634551825,5820979.84804844
144682,144682,4597157.087413377,5817158.542613387
116970,116970,4595398.157453853,5823988.694833703
114765,114765,4593102.40604595,5817759.573837714
pt_43042,pt_43042,4592041.232857524,5819361.333792772
pt_395,pt_395,4596656.285096985,5817292.315750181
39490,39490,4594817.077709786,5819027.693547612
pt_4766,pt_4766,4593411.297767964,5820461.253270681
121941,121941,4599907.142576969,5820934.569560154
116765,116765,4590017.330971964,5818832.595420754
24035,24035,4589352.410919783,5817882.018140873
pt_415,pt_415,4592601.248715183,5817341.269119248
16946,16946,4589995.796740839,5818663.22537026
102420,102420,4589779.93277954,5820819.69515697
35684,35684,4591077.493300362,5818126.688853949
pt_39003,pt_39003,4598203.286957021,5817273.261113921
pt_38758,pt_38758,4588721.231236021,5822231.317642705
79532,79532,4597206.9875669265,5820666.768145589
48097,48097,4588035.460316989,5820080.940962085
30195,30195,4595129.83035125,5818931.363952752
pt_2373,pt_2373,4593741.245183011,5822591.3428657735
87843,87843,4598077.556169535,5818569.573501472
pt_43455,pt_43455,4591131.240726055,5822971.321608483
38778,38778,4597381.96626582,5815930.166457847
92320,92320,4592414.872996616,5818347.502312779
94322,94322,4591589.855700536,5817459.683262205
33958,33958,4596806.063451769,5822503.345774283
152396,152396,4592616.0444173245,5818776.170867222
10538,10538,4596502.61093154,5824232.295871184
47186,47186,4590250.349254873,5818779.17400449
47089,47089,4599072.974190668,5820961.145875074
22709,22709,4588089.582893387,5821204.233676427
