link;x;y;drtVehicles
153689810#0;799471.95;5828852.125;1
195387482;802583.69;5825927.23;2
-4531816#2;794915.7849999999;5825824.99;2
433867834;795344.915;5827396.35;3
-752856111;796055.585;5829397.425000001;1
-1120556205;802338.19;5825598.5600000005;3
-24992424#2;799284.01;5827577.0649999995;1
189354258;794171.7;5827047.925000001;1
-889529769#0;801648.8899999999;5824580.93;2
-22972470#1;797961.39;5827030.045;1
-174317310;801260.28;5825028.6850000005;2
-36738531#0;801833.79;5823838.9350000005;2
-1120161880;796808.04;5829601.105;1
-794782645#2;800243.785;5822860.51;2
-4525754;794504.065;5824739.665;2
-66071379;798255.895;5827593.925000001;2
-752856112;796072.115;5829458.635;1
-4525753;794595.7150000001;5824815.865;1
-4616320#1;790928.73;5826240.535;6
-1081624520;802340.835;5826379.23;1
1079385854#0;795969.8600000001;5826267.685;1
-1097924830;795808.7649999999;5828524.415;1
-1081624522;802532.4650000001;5826637.9399999995;3
25205070#2;793829.53;5823992.18;1
-1116986781;791308.065;5827119.285;1
-38053032#0;793204.46;5828025.1850000005;1
-27244587;798960.275;5824531.345000001;2
-87687993#2;792381.145;5826793.115;1
24912850;795204.85;5826863.85;3
-1116986785;791396.51;5826639.775;1
-404275281;800257.125;5823595.405;2
335462901#0;794127.8049999999;5826985.21;1
-807140901;794145.635;5825559.36;1
-152953710;795632.5900000001;5824349.985;1
-1057138764;797522.855;5826239.695;4
-182669263;791533.435;5827308.095000001;1
-1110388546#1;796585.405;5825855.535;2
-722014546#0;797524.65;5823856.025;1
-4389604#3;793399.885;5824507.57;1
-1040750487#0;792884.655;5824714.82;1
-857496078;800988.2350000001;5824322.665;1
-1040750487#1;792876.65;5824562.05;2
-814840749#0;794123.125;5824572.63;1
902297512#0;799851.925;5825698.335;1
-957237073#3;797910.9650000001;5824579.6899999995;2
440061671#0;802172.245;5827700.415;1
-13782288#1;792856.245;5823786.075;1
85127872#0;793995.815;5823583.945;1
25199263#0;792649.45;5824558.785;2
-1056594138#2;790873.325;5825822.11;3
-219081831#0;793175.3200000001;5827928.6899999995;1
-374815127;798399.065;5830073.01;2
-28789621;796389.595;5829743.73;5
32937789;796931.345;5825879.465;1
-909825429;797122.105;5826605.59;1
-4611712;798292.69;5827084.055;1
-23248770;802325.395;5826973.6;3
-1101061001;795300.265;5828077.43;2
-4597325;797302.525;5827027.475;2
30276434#0;794620.63;5828443.140000001;1
-4631450#1;799567.9299999999;5830678.765000001;2
-4631450#0;799677.59;5830613.140000001;2
-1115537602#2;792633.1699999999;5826384.455;1
-52344540#0;795119.6699999999;5826274.699999999;1
-4396421#3;791705.38;5825641.4;1
-25417782;796110.6599999999;5824889.475;1
-1057185692#2;799259.8400000001;5826226.905;1
-161755130#1;800301.88;5830291.9350000005;2
-62276473;799748.29;5826433.055;2
-653362839;801870.57;5824077.15;1
-25294729;798766.55;5828184.38;1
-1108127004;800794.125;5827556.995;2
4424778#1;795208.74;5828507.12;1
151571084#2;797179.59;5823234.015000001;2
241020236;800730.75;5825632.38;1
4395530#0;793164.71;5823505.075;1
-24654535;793655.265;5827982.025;1
-161755130#0;800143.03;5830369.195;1
1057192512#1;797930.075;5824874.475;2
46096957;798344.715;5825636.43;1
-1123150361#2;798645.72;5828136.5;1
-845476764#0;800443.78;5825199.785;1
-4597336;796691.835;5826603.24;1
-4597334;796827.575;5826614.720000001;1
932637377;800164.54;5828030.455;1
-436413565#1;797643.965;5829567.545;2
137501593#0;793585.8500000001;5827927.485;1
-1052757284;799029.53;5829324.54;1
-27116218;792539.915;5824241.03;1
-444656563;801109.04;5823443.075;2
23026124;800217.335;5824395.995;2
-455097481;799417.355;5826464.77;3
-170311602;799176.0700000001;5826509.865;2
-4400157#4;793220.405;5827504.220000001;6
-1100786084;791237.4199999999;5825934.46;3
-23121445;798486.435;5827887.45;3
1101404262#0;799410.845;5828704.6899999995;2
-4391587;795652.8500000001;5828034.98;1
82649618;799123.9950000001;5827709.25;1
431356094#0;801419.4450000001;5826413.32;1
-1039463196;792960.53;5824628.595;1
-163209069#0;793167.65;5826339.545;1
-53357053#2;799126.53;5826028.225;2
4444428#6;792255.38;5825153.050000001;1
-4437187#1;792199.315;5824946.145;1
-25043972;802495.085;5825556.5600000005;2
10755226#0;796362.3;5825154.48;1
-4437187#0;792192.875;5825035.515000001;1
4444428#0;791940.38;5824790.39;1
-4437187#2;792196.8;5824809.08;2
490356855#0;793962.225;5825917.405;1
-847103786;798577.44;5828710.01;1
-154261296;800984.36;5829400.105;1
-4446722#2;791647.09;5828430.73;1
-988492907;801674.775;5827987.195;1
37294340;796526.285;5826236.465;2
-4686469;800700.87;5824725.119999999;1
-1123020840#2;798817.97;5824986.665;2
-4597356;795727.45;5826524.135;1
-1057554996;798359.77;5825790.38;1
-28222110#2;802025.655;5828791.779999999;1
-152832871;793111.6950000001;5827206.69;1
4531469#0;794846.585;5825682.175;1
-152832873;792991.875;5827260.9350000005;1
-1052669153#3;799759.96;5830165.1899999995;2
-168908245;794286.7050000001;5825780.0;5
1101062759#0;793651.8;5828501.305;1
1083602357#0;803161.325;5827631.925;2
1057209130#0;797875.665;5825099.855;4
-4685732#2;803023.725;5828317.845000001;1
-110008909;793528.275;5825921.904999999;1
-4531625#0;795805.025;5824507.9399999995;1
-4531625#3;795586.3049999999;5824456.485;1
-1107180845#0;795190.7250000001;5825420.78;1
83517336#2;797892.2;5827833.82;1
139746123#1;792080.435;5827343.324999999;1
-4686458;800044.44;5824892.505000001;1
-22954356;799426.595;5827312.4399999995;1
-4612403#1;798802.4450000001;5826838.095;1
396911288#0;793911.605;5825473.945;1
37280436#0;794497.1499999999;5824202.345000001;1
-1032929972;798074.745;5824260.1899999995;1
-4399488;795909.085;5827512.98;22
-1032929971;797894.97;5824278.484999999;1
42732321#0;797628.3049999999;5830814.65;2
-1044406927#0;797667.385;5825316.225;1
-717741321#1;798479.1950000001;5828977.33;1
-717741321#0;798368.165;5828964.745;1
1113400180#4;793549.8200000001;5826458.3;2
155605343#0;800863.5700000001;5824278.39;3
4615780#0;801710.435;5828773.18;1
53357391#0;798618.5700000001;5824725.460000001;1
-195387449;802700.605;5826003.74;1
4679304#4;800064.635;5824436.095000001;5
-217527875;794290.5549999999;5827673.965;1
-4686489;801049.465;5826176.145;1
302429255;791659.875;5827691.535;1
-1083747763;802832.405;5827377.744999999;1
932653429;800235.105;5827524.785;1
-931709659;794317.385;5823815.0;1
-24951393;791098.36;5825125.015;2
-4686487;799649.365;5826329.42;4
-4395632#1;793355.815;5824799.48;2
-915552431;796028.77;5829166.87;1
-24997595;797903.1950000001;5827072.225;1
-4449444;794107.7949999999;5825032.605;1
-135887713;802230.595;5825183.99;7
28426838#0;794071.5449999999;5825939.905;1
-1119933622;797724.755;5827664.4350000005;1
312357351;799188.5800000001;5827824.785;1
-142161211#5;795430.655;5824054.915;2
-4686490;800872.495;5826283.07;2
-65040944#2;798770.495;5826548.0649999995;2
-28701037#1;793423.0149999999;5823308.705;1
30194725#0;795165.645;5827218.265000001;1
-31525750;793725.45;5827358.625;1
-1057131743;799384.31;5826177.15;1
-56383732;800469.3899999999;5823021.575;1
-142161211#2;795277.1499999999;5823967.265000001;1
-103844052;795555.73;5824676.205;1
-287903610#0;801956.88;5826415.215;1
-22874227#1;794830.2050000001;5823828.755;2
-4686474;801162.38;5824503.305;1
-4686477;801435.28;5824017.07;1
-238933341;800482.3500000001;5826860.0649999995;1
-4686470;800845.495;5824694.5;2
-4490444#0;792510.29;5823900.545;2
-140498883#0;802239.925;5828128.91;1
-195411605;797911.99;5828065.145;4
-597922452;802389.44;5827642.41;4
-195387461;802789.7949999999;5825836.445;2
-29548009;800533.2749999999;5826903.9;1
-1102937733#0;792217.715;5826490.71;1
-175913915#2;801637.02;5827304.29;1
-4616192;801777.655;5828026.09;1
-155605278#0;801949.52;5824190.95;1
28658320;791423.125;5827489.685;1
19047484;800552.39;5828620.245;1
-155605278#2;802100.2050000001;5824404.074999999;2
168943639#1;799675.61;5828094.835;1
-405100404#1;796726.78;5827623.865;7
-4619358#0;798198.1;5825054.825;1
-1094052276#2;792983.245;5826338.995;1
-32555844;801168.47;5827357.029999999;1
-1107180836#1;795517.275;5825242.92;2
-4619358#1;798181.9450000001;5824921.645;1
-4540286#1;794089.995;5829021.785;3
-708910290#0;798313.03;5824379.41;1
1072680805;801670.78;5827556.359999999;3
-4556844;792459.3400000001;5827282.904999999;1
-4556841;792357.1;5827411.09;1
25199267#5;792502.585;5824433.205;1
-11483256;798183.7150000001;5829352.485;2
-4611782;798061.14;5825965.985;2
-1054672705;800427.88;5827483.645;1
-198743032;796463.1799999999;5828282.035;1
4782514#1;800420.7050000001;5827124.035;2
1092056221;797303.345;5823412.42;1
-1089751377#2;797268.265;5825457.895;3
-68339346#0;793146.72;5825983.845;1
-4500156#3;793717.4;5824007.654999999;2
-25041360;796447.355;5826830.29;1
-33492395;791267.405;5826576.72;1
-4490168#0;792595.935;5825891.725;4
-4490168#1;792428.3300000001;5825888.63;1
-4490168#2;792339.015;5825885.95;1
-4500156#2;793699.355;5824263.869999999;2
4397762#1;795221.225;5828245.5600000005;2
335477512#0;800563.0549999999;5829927.43;1
-24619225#2;792870.875;5827313.055;1
840401536#0;793775.245;5824886.795;1
-851251671;797770.665;5826438.109999999;3
-4583385#0;794709.29;5824772.49;1
-1100946910;798246.345;5824242.109999999;1
-1102369988;800056.97;5826650.640000001;3
-1102369987;799802.505;5826645.04;1
-32936167#4;794668.8200000001;5824660.75;1
317922820;794058.725;5826318.17;3
381816900#0;797964.89;5825266.645;1
-175298126#0;797412.47;5829868.140000001;2
-1110415990#2;795858.12;5825284.220000001;6
-175298126#1;797575.5700000001;5829748.19;1
302429264#1;793001.32;5826948.46;1
-24162107#2;801936.365;5824367.75;3
-1027272081#2;802470.44;5826773.085;2
-4716382;794042.69;5827159.705;1
-1091805997;797548.375;5823262.8149999995;1
825370773#0;794217.7749999999;5825390.135;1
-1107425338;796194.745;5828205.29;1
52414088;791362.9199999999;5826531.99;1
35373236#0;797782.455;5824719.35;1
-979807159#0;800867.395;5822484.08;1
302429293;791710.375;5827512.94;1
-351509721;801554.5700000001;5827919.545;3
-4607070#2;795808.04;5825877.404999999;3
-849583680;801337.9950000001;5824526.795;1
-1124759213;798247.625;5826096.32;1
206170865#0;794798.42;5827368.655;5
-24242835;797858.705;5826640.18;1
-4607070#5;795870.46;5826143.625;1
1113737284;800049.7949999999;5827921.725;1
-881150162#2;801038.415;5824888.945;2
-909291874#0;792141.245;5827436.53;1
-856945414;801921.7749999999;5824532.93;1
-4611779;797931.06;5825806.555;2
-1052940882;800480.215;5827717.865;2
-837433796#2;795057.1799999999;5823602.545;1
-17370332;799174.685;5826532.625;1
-4492013#2;793663.64;5825635.47;2
-343786622;795958.37;5829674.29;1
431356090#0;801119.01;5826618.06;1
-236000457#2;799737.54;5824741.795;1
-1124992786;799353.03;5826189.29;1
24540242#0;799521.885;5828163.85;1
-1056607368;791397.895;5825977.255000001;2
-35669324;798003.55;5824512.765;2
-4611774;797740.02;5826546.835000001;1
-4612696#7;799182.025;5825889.78;4
-4612696#3;799117.275;5825728.395;1
-389101365#2;797970.515;5827383.87;2
-62363402;798851.565;5828299.365;1
-24804412#0;801913.02;5823062.48;1
-1089457022;801774.095;5827212.305;1
-370617110;800114.6;5827273.17;1
-71827680;801480.9450000001;5823772.85;2
-24180030;802603.565;5827520.585;4
490347868;792873.4450000001;5825516.3100000005;1
-37995740#1;796336.185;5828873.43;2
28362836#0;796826.57;5823951.99;1
-182859952;794220.485;5829358.88;6
-182513811;794971.385;5827875.3149999995;3
-1083346216#0;801481.095;5827729.165;1
-72984394;800373.52;5827255.005;1
-5786177#0;795118.105;5824671.715;1
-25219761#0;792670.755;5828532.85;1
-317350507#2;800852.02;5823855.275;1
1113400586;793541.07;5826872.625;4
-164874299#0;797991.315;5826019.855;2
-137630045;797995.22;5828119.93;1
-169742745;797272.395;5824634.67;2
-936257826;800236.25;5823848.83;3
182604676#0;793677.885;5828060.28;2
-168896326#4;792941.2;5827480.154999999;1
831694400;798644.525;5827858.880000001;3
-782822226;801631.335;5826448.4350000005;1
1126245113;798413.835;5827723.625;1
-1102369941;798812.43;5828148.82;1
-84868091#2;800903.855;5824809.15;1
1082673235#0;802117.6699999999;5827578.525;1
-342078861;794844.34;5828301.37;3
-25178767#3;796880.9299999999;5824770.715;12
305094628#0;799794.915;5828680.8;1
-23485319;793463.7050000001;5824613.08;3
-1100647005;798253.005;5829908.86;2
-4887456;800156.4450000001;5824832.085;2
327805903#3;791899.435;5826342.52;2
-25360631#1;799685.5249999999;5827035.4399999995;1
-129207711;802244.245;5828638.1899999995;1
-111833185;797636.44;5827699.960000001;2
-4397221;794820.015;5826706.415;5
-4410151#1;795746.88;5828309.23;1
-4410151#0;795670.0800000001;5828443.140000001;1
-153698415;797117.99;5827936.58;1
-4357822#2;796242.8600000001;5823869.035;1
-4357822#3;796248.9650000001;5823664.295;3
-36738528#0;800889.655;5824465.55;1
-36738528#1;800972.4950000001;5824424.85;1
24240246#0;797306.1699999999;5827511.395;2
454110665#0;794960.05;5824280.875;1
1101062261#0;794152.1599999999;5828454.5;3
-1102369975;799419.44;5827050.615;1
-38279333#1;793444.46;5828709.05;2
-38279333#0;793420.97;5828988.645;4
28552785#0;801471.135;5829122.265;1
-1110381404#0;792968.65;5827374.725;2
37287191#0;802123.4199999999;5827455.405;1
966802050;795057.22;5824926.21;1
626859099;794571.845;5828571.68;1
-75509950#0;800563.645;5825098.65;1
980710210;801910.72;5823567.465;3
-153698402;797367.37;5827870.92;2
1108492316;794581.005;5827071.285;1
-1102369962;798844.115;5827341.425;1
-24495448;794044.055;5825371.52;2
-1082346484;796997.165;5828775.154999999;1
334160409#0;799996.355;5830268.285;2
25086766;799724.23;5827411.675;1
-35551354;801162.345;5822378.925;1
-4686083;801833.94;5825193.800000001;1
-1051634661#1;803116.52;5827440.975;1
-24242882;797823.51;5827459.665;1
6227796#0;797522.75;5828761.965;1
1096709556#0;800172.915;5829208.945;3
-4638867;797584.86;5823378.925;2
-98860093;800363.2949999999;5823873.785;1
-176031295;799703.6;5827271.875;2
-4581768;795242.63;5828609.5649999995;1
-172321066;795579.225;5827904.85;1
-31621013#3;792093.5800000001;5826727.035;2
-4597354#2;796060.4650000001;5826390.68;3
-989199012;793567.365;5824617.615;1
-24986658#2;797422.44;5825355.3100000005;1
-1091804127;797675.605;5823569.65;1
209264198#0;800009.615;5824586.53;3
-42732325#2;798202.99;5830785.04;2
-24889513#2;797384.76;5824749.4399999995;2
-4597354#6;796107.05;5826621.6850000005;3
-10687028;802142.41;5823856.95;1
111327267#2;801363.435;5823949.43;1
206018257#0;792888.01;5824357.15;1
-4710940#1;796184.745;5823636.71;1
-13853633#0;800051.545;5823161.695;14
-13853633#1;800080.23;5823031.765000001;7
202156994#0;798772.26;5827958.3100000005;2
-13853633#2;800103.23;5822931.85;7
152953712#0;795726.135;5824354.155;4
-4396011#5;791529.395;5826372.59;3
-13853633#3;800126.72;5822831.04;6
-260589819;794861.285;5827724.76;2
-271049536;801052.25;5827569.785;2
96418273#2;794957.31;5825338.4350000005;1
-203910783#0;793824.65;5828690.71;1
129104626#0;796671.1499999999;5829615.95;4
-182620302;800253.54;5828887.195;1
-168890013#2;792144.44;5826866.585;1
-11406684;795380.6699999999;5825746.005000001;2
-27927583#2;796767.715;5830517.48;1
-1109690564;793840.035;5823525.82;3
-1109690563;793601.145;5823531.285;2
-991635257#1;800245.72;5829913.98;1
-740848375;798392.8;5829039.855;1
-1101061545#1;795378.375;5827908.68;1
481651812#0;794954.475;5825606.460000001;1
-418130003#1;793536.4450000001;5829330.53;1
-585683719#2;801355.635;5823464.325;1
-1069691169#0;800686.8;5828120.359999999;3
-1101083333#1;793539.075;5826225.67;1
-1109690559;793126.665;5823377.735;3
-106819379;798393.81;5824424.385;1
155605360#0;800564.995;5823376.82;1
-8094520#2;798065.325;5830872.734999999;1
984896471#2;796158.3;5824007.125;1
4615786;801862.96;5828314.525;1
-203910783#1;793993.985;5828673.525;2
4615785;801744.2150000001;5828485.9350000005;1
-612748459;800400.385;5823055.975;1
-1052675177#0;799416.4;5829267.6;1
-1101059960;794826.745;5827967.3149999995;1
-612748456;800374.215;5823156.595000001;1
-1114731394#0;801833.0449999999;5828697.395;1
-1055082621;801081.6699999999;5827056.21;1
1116542013#0;796274.245;5826301.02;1
-19822684;800990.575;5823687.665;2
52143535#0;793948.385;5824819.135;2
30195540#0;794267.77;5828344.595;1
4436880#3;794794.425;5825555.98;1
-628330888;799519.505;5827727.640000001;1
-68135997#2;801051.9850000001;5824285.605;1
318668065#0;797931.0700000001;5823984.215;1
-1108046818;800794.575;5828191.56;1
-60688536;800416.09;5823532.595000001;1
-4491980#1;794406.255;5825736.43;1
-4556847#0;792722.8400000001;5827408.27;1
-25184342#2;793572.975;5827154.73;5
-25278602;801827.655;5827265.550000001;1
980109812;797539.005;5825532.83;1
30195540#2;794168.56;5828297.135;1
437325052#0;791458.6;5828304.965;2
-991688880#2;800573.9299999999;5823207.0600000005;1
-4437138#4;792506.685;5825283.495;4
36920052#2;801887.27;5826214.245;1
109612319;793029.095;5826791.21;3
4412932;796771.0;5827818.015;3
52158841#5;798355.48;5824762.75;1
-169753576#0;797136.0049999999;5823157.245;1
-16093958#1;796026.255;5826231.385;1
-1101060970;795191.895;5828090.415;2
-432391488;798519.05;5830971.24;4
1082929745;802138.825;5827878.375;1
1117262057;802186.485;5826092.859999999;2
1126244314;798486.825;5827749.800000001;1
-374182872;801439.94;5824825.84;2
-1055112019;800365.15;5828174.005000001;1
-203912352;792556.5349999999;5828912.220000001;13
-4405479;791996.73;5828110.04;2
-4586183;792626.14;5827392.765000001;1
52158841#0;798105.45;5824828.435;2
-176621935;791225.9750000001;5826417.355;2
-4586185;792265.465;5827514.635;2
-168894615#1;792267.435;5828120.095;1
-15977422;797941.89;5827901.08;1
-814944198;801973.325;5826578.99;2
-969888436#3;793830.105;5823426.175;2
-168894615#0;792138.625;5828115.035;1
986957330#1;801424.865;5823318.85;1
391493955#0;797751.6950000001;5824055.8100000005;1
-26071040#2;791577.315;5824825.79;2
68189544#0;800192.995;5823656.725;1
-36689633;798106.23;5828707.945;5
-4586182;792626.76;5827228.0;3
-23720975#6;792515.37;5828261.6;1
-23720975#5;792391.56;5828252.67;2
-4615784;801661.135;5828477.039999999;1
-4531462;794555.55;5824960.325;1
411114887;791533.41;5826897.07;1
-22972473#2;797913.75;5827324.215;1
-1119470747;801536.47;5827476.91;4
-1109690555#0;793666.03;5823214.35;1
-848033607;802367.41;5824006.705;1
-4375670#1;791388.425;5825473.7;2
-4375670#0;791257.87;5825376.765000001;6
-4618782#0;796695.97;5825913.785;1
-4618782#1;796638.9750000001;5825731.715;5
-4586175;793263.3999999999;5827920.575;1
10996312#4;798189.17;5823961.84;4
708296762;799940.53;5827465.695;1
-25134073;798647.825;5829812.43;3
708296763;800069.0349999999;5827403.6899999995;1
-4586176;793100.3049999999;5827984.9399999995;2
-63013586;800450.78;5826192.484999999;2
-4586177;793140.385;5828046.0;2
-4586178;793204.075;5828092.335;1
708296766;799814.885;5827526.845;1
-4586179;793321.9199999999;5828083.494999999;4
-627841674;801850.865;5823349.915;1
-685610358#1;800818.2849999999;5829573.8149999995;1
-55495482#0;796746.0700000001;5826930.505;1
-9536457#1;796144.55;5826392.74;1
4446505#0;791535.63;5826559.945;1
-4618827;795607.87;5825598.3149999995;2
24540243#0;802662.245;5827683.08;1
-4517175;792664.9550000001;5827854.4350000005;2
42732329#0;797781.355;5830541.535;1
-650365503;791547.525;5826712.165;2
4675368#3;798224.96;5825877.11;1
-959671528;797846.065;5824136.76;1
-23720975#2;792224.235;5828240.38;2
1101406088#0;794577.965;5828552.505;1
-4615006#0;799914.345;5829523.87;4
-4686498#2;799825.73;5826010.470000001;2
-4615006#1;800133.62;5829417.59;4
-346861805#2;792955.6699999999;5825454.055;2
-4611693#3;798353.97;5827509.355;1
-612748460#1;800260.955;5823024.205;2
24243056;797522.315;5827935.67;1
-1110381758;793284.535;5827135.665;1
-11406674;795395.605;5825659.8;1
-46672258;800314.015;5822800.395;2
-46672257;800457.6699999999;5822835.805;3
-713576589;798008.28;5828816.125;1
-147664165;797092.78;5829964.045;4
-6183487#2;797258.9;5829461.445;6
-48524869#0;794114.6599999999;5828015.365;1
-328064917#2;797675.19;5825991.195;2
329967778#0;794078.645;5828463.495;1
-840229277;797872.465;5827168.135;1
-328064917#5;797797.72;5826045.585;1
737714165;800328.0;5823683.994999999;1
1126178778;795091.3999999999;5826436.3149999995;4
1123020825#0;798023.5800000001;5823972.165;1
-1037693686#0;803250.565;5827771.955;2
-4611693#0;798333.0549999999;5827597.175;1
340498976#2;798133.9450000001;5827899.29;1
-4495200#0;791924.435;5827467.02;1
95928370#0;797876.615;5823988.075;1
-5174236#1;791038.815;5826408.7;4
-840229275;797857.045;5827264.515000001;2
-152343391#1;795446.75;5824831.28;1
236092221#0;797483.665;5827541.535;2
312534044#1;799728.915;5827716.005000001;1
386822749;794845.765;5825135.955;1
-44851672;801492.6599999999;5828469.745;1
-1109632980;796174.4199999999;5824101.695;1
1100785383#1;791624.7849999999;5826090.85;3
318889288#0;794112.74;5825474.845;2
-4403526#1;796888.9550000001;5828048.609999999;2
-4615781;801512.5900000001;5828666.82;3
1101061468#0;795619.7150000001;5828186.475;2
460217103#0;801384.075;5829237.05;1
1096709248;801477.205;5829155.24;1
-137944958;802873.8400000001;5828340.54;1
-273390876;800647.44;5827404.285;2
-146911405#3;802762.565;5826767.46;1
-566764344;799499.085;5828545.390000001;1
-1083748511;802604.5800000001;5826951.635;1
-134434248#1;797427.84;5822740.215;3
156132846#3;796217.7649999999;5826238.83;5
-4442074#0;793373.0349999999;5823411.1899999995;1
60762617#0;792853.45;5824780.109999999;1
-4515851;791723.2050000001;5826719.529999999;1
-1109632977;795372.29;5824159.385;2
-1109632978;795204.095;5824121.5600000005;3
-26056008#2;798566.855;5825496.95;1
1113400536#1;793430.8200000001;5826569.51;2
-151571097;797191.235;5822706.855;1
-337967751#3;796446.39;5824313.465;5
-1091805063;797560.175;5823752.225;1
-64455490#0;793064.38;5824233.135;1
1101138845#0;794383.785;5826083.300000001;4
-8149663;799321.74;5829851.04;2
-1025365101#1;796989.505;5829391.2;3
-1100646993;798202.635;5829417.1;1
-1100646994;798111.62;5829437.8100000005;1
-1102323795#0;791209.55;5827032.1;1
-4611907#3;798467.0349999999;5825093.72;2
-4410445;794336.12;5829292.01;1
-24837127;791975.23;5827666.609999999;2
-456455655;797659.875;5824024.05;1
42623234#0;800372.185;5824439.41;1
-638688891#0;800565.48;5824682.76;4
-638688891#1;800552.785;5824857.550000001;1
-240438957#0;796238.63;5825681.45;2
-1121097167;800996.075;5826971.975;1
152343392#0;795514.19;5825127.1850000005;1
-112442378#2;792717.62;5825809.345;1
-4535225#2;793325.475;5823469.17;2
-176043807#6;797214.8500000001;5828228.68;2
-495949631;800636.685;5823718.859999999;1
-28658328#2;791823.2849999999;5825796.779999999;3
-1061707859#2;798729.905;5824996.77;5
309602349;795286.4550000001;5826629.815;1
-495949635;801002.45;5822333.85;1
-28497262#2;796029.3200000001;5825263.73;1
-176043807#0;797407.595;5828292.35;1
-25680654#1;800263.03;5822443.255000001;1
-168829867;802509.6000000001;5827222.585;1
1101404966#0;798640.845;5829052.785;1
-683513744#0;799824.13;5825306.234999999;2
-4410415;792299.7250000001;5828660.6850000005;8
433867835#0;795182.94;5827264.255000001;2
338573434#0;801268.4450000001;5828663.95;2
-30196049;798034.895;5828875.495;1
-186214946;797906.25;5825641.99;1
1096709262;801319.83;5829366.6;1
-1057578010;798448.97;5825447.95;2
428660082#0;792747.675;5826779.405;1
-42998616#0;797361.25;5825798.765000001;1
-1083739216;803061.11;5826595.965;1
-182674122;797807.405;5830987.8;1
147684946;795174.9299999999;5826307.41;1
317871682#2;797609.915;5830841.9;3
-42998616#3;797315.075;5825669.855;1
-107747046;799739.865;5826784.645;2
186216343;800687.8;5823652.09;1
-155605363#1;801899.835;5823424.085;1
4525722#3;794587.31;5824877.46;1
968257756#0;793361.21;5823933.595000001;1
-195344059#2;799929.2;5826034.095000001;2
4686029;802384.78;5825585.85;1
228498046#4;799665.5549999999;5824859.92;2
317878192#0;800959.64;5826791.425;2
345816101#0;801363.245;5828720.800000001;1
-228498041;800800.665;5824789.6850000005;1
-338412128#2;796640.8200000001;5823971.975;1
-693612362;797649.605;5823052.645;2
-172421119#0;798768.855;5826707.505;1
-4492396#1;794380.11;5824990.26;1
-151571090#1;796953.27;5823541.645;2
-30189015#0;793857.6499999999;5829137.0600000005;4
-151571090#0;796846.5549999999;5823399.965;2
-4492396#0;794393.0900000001;5825149.65;1
46140376#0;798630.325;5828420.725;1
-228498044;800728.81;5824885.155;1
-26969523;792672.0;5828204.7;1
-903119451#0;800698.125;5827723.91;3
-31586812#1;798277.9199999999;5830691.025;2
-26969526;792767.1;5827870.785;2
-31586812#0;798191.77;5830646.255;2
-4494956#2;793748.69;5824813.085;2
-24162142#0;802314.52;5823932.245;1
-1120414698#0;802358.9199999999;5825522.97;1
-490361980#2;796240.285;5825962.17;1
-25418282;793923.91;5826516.99;1
-540264512;796137.455;5823014.12;4
-4616242;800344.5449999999;5827342.869999999;1
-4525863#1;796559.895;5824736.779999999;2
-133615133;800650.655;5824675.66;1
-701460342;796258.46;5829210.965;1
-542983663;798439.3400000001;5826755.045;1
155069312#5;797401.425;5824891.220000001;1
4937325;791718.6399999999;5824717.5;2
1009799542#1;791482.71;5828221.68;2
1009799542#0;791522.1799999999;5828100.805;6
-127538487#0;803063.175;5827236.3100000005;1
-23109089#5;797050.3300000001;5824294.609999999;1
-4615063#5;800844.3049999999;5829257.609999999;1
-26808870;794632.8049999999;5824557.145;2
-4615063#3;800601.56;5829409.395;2
389400704;799100.345;5830374.33;1
1120993183#1;798364.2450000001;5828384.165;1
142018561;798876.115;5825174.025;2
832298077;798322.7949999999;5826214.045;1
-989199013#2;793513.4750000001;5824493.4;1
-785360431;800780.48;5825844.02;1
367355783#0;796042.475;5824965.65;1
-866658764;799645.5549999999;5825552.625;1
1100785766#1;791342.135;5826069.5600000005;1
-1096664770;800517.715;5828005.8100000005;2
-203910792#1;793469.625;5828904.92;1
-1101189714;791380.38;5826350.335;1
-392759408;801539.615;5826446.185;1
-203910792#0;793366.3400000001;5828882.17;1
-155397367;797677.0700000001;5824457.33;1
-4406361;796977.24;5824385.994999999;6
4597353#1;796245.23;5826489.970000001;2
-1100646924;797355.4750000001;5830081.285;1
-13222746#0;795053.565;5824830.71;1
-8149664#3;799801.27;5829826.59;2
-13222746#1;795141.1699999999;5824736.225;1
-128266207;800667.3899999999;5825820.525;1
-567604389;802900.46;5826564.5649999995;1
-338130659;802148.9299999999;5826353.390000001;1
16095526#0;795279.4199999999;5825861.78;1
-881921235#2;798275.62;5829367.34;1
-421494352;798410.185;5829848.605;1
-16374393#2;797614.37;5826826.835000001;1
-39839436#4;797738.745;5826105.015000001;1
823947544#0;793206.065;5826087.029999999;1
-1081727209;801744.065;5826680.925;2
-1081727207;801617.9299999999;5826606.195;3
-76212441;797011.29;5828086.76;2
4610476;798022.125;5827998.835;2
-4603456#2;798127.495;5830944.8100000005;2
-1124764664;797350.865;5824530.025;1
-4389558#0;796410.835;5828720.1;1
-4389558#2;796366.125;5828812.055;1
-375991056#0;794887.96;5829024.21;2
-217878976;793740.4299999999;5827656.92;1
-1055105774;800252.5800000001;5828097.0649999995;2
-155605274#2;801125.55;5823960.63;1
-840593692;800285.605;5825227.22;2
-391493950;797031.03;5823992.5649999995;1
289967595#0;799451.655;5828048.595000001;1
